input_theta1,input_x1,input_y1,input_theta0,output_delta0,output_v0
0,0.057162956733394,0,0,0.0,-0.1692197647465925
0,-0.061290878589221,0,0,0.0,0.18053168335763256
0,0.065081299761122,0,0,0.0,-0.1894910557050047
0,-0.067562439232381,0,0,0.0,0.19360248780298217
0,0.067959302229706,0,0,0.0,-0.19409085047189892
0,-0.067904293100623,0,0,0.0,0.19402586674428599
0,0.067913813620377,0,0,0.0,-0.1940371751219762
0,-0.067912208965006,0,0,0.0,0.19403527093688394
0,0.067912480690813,0,0,0.0,-0.19403559343538196
0,-0.067912434713955,0,0,0.0,0.1940355388691031
0,0.067912442494417,0,0,0.0,-0.194035548103158
0,-0.067912441177793,0,0,0.0,0.19403554654055566
0,0.067912441400596,0,0,0.0,-0.1940355468049831
0,-0.067912441362893,0,0,0.0,0.19403554676023607
0,0.067912441369273,0,0,0.0,-0.1940355467678083
0,-0.067912441368193,0,0,0.0,0.19403554676652687
0,0.067912441368376,0,0,0.0,-0.1940355467667437
0,-0.067912441368345,0,0,0.0,0.19403554676670703
0,0.06791244136835,0,0,0.0,-0.19403554676671325
0,-0.067912441368349,0,0,0.0,0.19403554676671217
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
0,-0.067912441368349,0,0,0.0,0.19403554676671234
0,0.067912441368349,0,0,0.0,-0.19403554676671234
1.5707963267949,0.01,1,1.5707963267949,0.2563614506021232,-0.19999997108161616
1.6464883595096,0.014229867812306,0.86172537629113,1.4620612455055,-0.0705713135941132,-0.19999999082435513
1.7350103103597,0.030355783688838,0.72525085503719,1.4913839654604,-0.19935695589807373,-0.19999993560256912
1.8209142760654,0.058692470070938,0.59037529996724,1.5751933953693,0.2791443555360815,0.19999984529196255
1.7219867072205,0.032553014132417,0.72485292694753,1.6940909096111,0.09999361506967731,-0.19999972996988177
1.7675865183361,0.056207476193789,0.58754000965402,1.6524733326058,-0.5235987238682143,-0.19999991385853597
1.6692384348799,0.078386908114335,0.451140509206,1.8919666458402,-0.2978050850254552,-0.1999996583822917
1.4575375245383,0.079310529313325,0.32671385777288,2.0192867563421,0.08832086496459109,-0.19999978002922403
1.1755041942876,0.052728219802991,0.21915434113197,1.9825544326019,0.5235987722771199,-0.19999981145315276
0.88461365676836,-0.0044988680493578,0.12328741733442,1.7430612152203,0.5235987598421419,-0.19999976715027515
0.57114222437072,-0.083335091642319,0.052483361412919,1.5035680577675,0.30368754836727196,0.19999937767796477
0.88721047886686,-0.0071206993555198,0.12193916670439,1.6335628542045,0.2917509644635252,-0.19999978887993186
0.56868135971976,-0.082813849575222,0.053061344661506,1.5089855211068,0.08377732316947097,0.1999998033128679
0.89048990683943,-0.0090472265949785,0.12110405279321,1.5438190946538,0.15460421912614133,-0.19999989047802286
0.58260611335023,-0.085595422811942,0.049911029422054,1.4791711044936,0.523598691570743,-0.19999995366634918
0.25330312688688,-0.17817536194597,0.0082460772889808,1.2396777614539,0.5235986505230628,-0.1999999366087147
-0.11008924123978,-0.26829538865,0.0010890473000987,1.0001844615431,0.5235986232568354,-0.1999999092388646
-0.51284725640618,-0.33887902057446,0.022857161550508,0.76069120948735,-0.5235950858290953,0.19999790069459467
-0.09761550618416,-0.27838669803512,0.0075601766759005,0.52120231907506,0.5020140127978532,-0.19999914726194154
-0.30184859891536,-0.40351910784395,0.03302411752395,0.2935029503247,-0.5235977030756915,0.1808472113368483
-0.08528759399282,-0.29578810991789,0.013906302852027,0.076944878409137,0.523562252894726,-0.19999546825543774
-0.014752902167398,-0.43535850338179,0.022618697221388,-0.16252294064473,0.37573478499405955,0.19999083284632269
-0.080452303733203,-0.29635639060966,0.014737449304759,0.0011038221018597,0.015967965001103278,0.19998432305845534
-0.050490797319548,-0.15695410732138,0.0057243681893879,0.0077276143248874,0.5235942944111289,0.199994844996695
-0.043735278220641,-0.015483564394034,-0.0022429255901754,0.24721240796109,0.5235929746141479,-0.19999045520826444
-0.050492371234759,-0.15695102397181,0.0057242152841582,0.0077336008208749,0.5235976096271501,0.19999849501970193
-0.043733063612459,-0.015477890551624,-0.0022432163055478,0.24722459877595,0.5235924779997817,-0.1999891511207922
-0.050496712761582,-0.15694441185125,0.0057239676767387,0.0077476278706652,0.5235967558642489,0.19999708756004206
-0.043730867167634,-0.015472292194855,-0.0022435016730228,0.24723646824654,0.5235966738974771,-0.19999653655593505
-0.05049680202635,-0.15694404629886,0.0057239249575081,0.0077483330107621,0.5235980354781742,0.19999874879992985
-0.043730221127555,-0.015470747017133,-0.0022435930822777,0.24723987038921,0.5235924806760961,-0.19998915622485594
-0.050501371238798,-0.15693725479046,0.0057236775412441,0.0077628918919227,0.5235980351688346,0.1999987483780551
-0.043727589644878,-0.015463973041712,-0.0022439371349409,0.2472544285941,0.523592975533691,-0.19999045680650115
-0.050505407951261,-0.15693138508414,0.0057234658279137,0.0077756190315154,0.523598244452386,0.19999908766331223
-0.043725224807139,-0.015457878210796,-0.0022442498293995,0.24726767776725,0.5235929760489868,-0.19999045766107568
-0.05050961350051,-0.15692527479223,0.0057232465103872,0.0077888668963669,0.5235956085609501,0.19999588987423925
-0.043723694510906,-0.015454055824962,-0.0022444480904658,0.24727563854651,0.5235966742937161,-0.19999653723193125
-0.050508946569528,-0.15692576500118,0.0057232218648244,0.007787502282096,0.5235980347347275,0.19999874779637997
-0.043723048755369,-0.015452511839881,-0.0022445394279847,0.24727903804764,0.5235929770725172,-0.19999045947752608
-0.050512981042815,-0.15691989756983,0.0057230101803546,0.0078002244355765,0.5235967525983053,0.19999708517230597
-0.043721211902562,-0.015447840365495,-0.0022447813282229,0.24728906014591,0.5235966744638569,-0.19999653751676713
-0.050513067877624,-0.15691953440715,0.0057229674953938,0.0078009234463222,0.5235976066376509,0.19999849288357857
-0.043720625791601,-0.015446479319467,-0.0022448622225184,0.24729191719003,0.5235966745333748,-0.1999965376311126
-0.050513852711156,-0.15691817081833,0.0057228929700778,0.0078037803150648,0.5235982437211716,0.1999990866462149
-0.043719889406447,-0.015444695414042,-0.0022449652380572,0.24729583742844,0.5235964936845056,-0.199996062549319
-0.050515232737513,-0.15691604592991,0.0057227979026228,0.0078083694684208,0.5235967086566466,0.19999652156473186
-0.04371971019327,-0.015444393556085,-0.002244995712215,0.24729650597726,0.5235964928623469,-0.1999960609130691
-0.050515349689498,-0.15691574276631,0.0057227612729598,0.0078090404313022,0.5235967523023384,0.1999970849610096
-0.043719370149469,-0.015443693441176,-0.0022450438631391,0.24729787572493,0.5235929774698858,-0.19999046000646226
-0.050518453586332,-0.15691106015542,0.0057225813099733,0.0078190612597217,0.5235976073132892,0.1999984935619676
-0.043717155864294,-0.015438024074276,-0.0022453342586098,0.24731005618946,0.523592977777954,-0.1999904605369935
-0.05052225556593,-0.15690537675927,0.0057223694822605,0.007831240918588,0.5235956178031903,0.19999589853575453
-0.043715623710792,-0.015434197566837,-0.0022455327096845,0.24731802805217,0.5235964932164051,-0.1999960615309762
-0.050521789041832,-0.15690552371639,0.0057223316648436,0.0078305615704701,0.5235967078258302,0.1999965204971346
-0.043715444484158,-0.015433895744844,-0.002245563177813,0.2473186963414,0.5235924153350703,-0.19998902876689292
-0.050525319042737,-0.1569002251071,0.0057221318809499,0.0078419066056128,0.5235980339356577,0.19999874674913462
-0.043712777454033,-0.01542703270871,-0.0022459113864988,0.24733344067517,0.5235929796229466,-0.19999046383657987
-0.050529349432362,-0.15689436143792,0.0057219202207081,0.0078546204328165,0.5235967494685889,0.1999970828253909
-0.043710941664081,-0.015422366014939,-0.0022461529945406,0.24734345160184,0.523596493598771,-0.1999960621942514
-0.050529628633844,-0.156893663157,0.0057218644850378,0.0078559841144194,0.5235959136757885,0.19999648980253387
-0.043710746244295,-0.015422092242045,-0.0022461777160402,0.2473436429051,0.5235929789348106,-0.19999046249222582
-0.050532251634604,-0.15688940986989,0.0057216877361039,0.007864824653127,0.5235980335450707,0.19999874622867841
-0.043708472859066,-0.015416243512954,-0.0022464783203805,0.24735635788343,0.5235929792501269,-0.19999046303168275
-0.050536281511612,-0.15688354596625,0.005721476024448,0.0078775388110911,0.5235980428139473,0.1999989449484727
-0.043706142623813,-0.015410255154239,-0.0022467850687039,0.24736931512788,0.5235964939842684,-0.19999606286507593
-0.050537546216585,-0.15688152308066,0.0057213816579179,0.0078818466239655,0.5235978678837144,0.19999875571477393
-0.043705358362344,-0.015408371424619,-0.0022468913099461,0.24737329958914,0.5235924865700192,-0.19998916642207787
-0.050542043898144,-0.15687473533665,0.0057211303565216,0.0078963056215462,0.5235971355777296,0.19999812340135978
-0.043702878229133,-0.015402051626469,-0.0022472101763159,0.24738659638962,0.5235924870492296,-0.1999891672735927
-0.050546093257829,-0.15686840095738,0.0057208858806429,0.0079096011373509,0.5235941371680611,0.1999947450831662
-0.043701273745413,-0.015398134109732,-0.0022474069204484,0.24739418816535,0.523592980324631,-0.1999904648928208
-0.050547573339919,-0.15686539631703,0.0057207332227911,0.0079153662701356,0.5235962644211123,0.19999656064844207
-0.043699572143429,-0.01539383956382,-0.0022476294358087,0.24740330388445,0.523592980588696,-0.1999904653445872
-0.050550347373021,-0.15686109167093,0.0057205614642032,0.0079244813022179,0.5235980324043936,0.19999874469223236
-0.043697298989636,-0.015387993968679,-0.0022479298187541,0.24741601206179,0.5235966759743934,-0.19999654008416462
-0.050551360095437,-0.15685954816778,0.0057204871059327,0.0079278714523945,0.5235955184092251,0.1999958151592679
-0.043697416405807,-0.01538853619114,-0.0022479155668855,0.24741450377399,0.5235929810191529,-0.19999046606426446
-0.050553651177503,-0.15685577671719,0.0057203259303798,0.0079356800919198,0.5235955174539584,0.19999581448130882
-0.043695905640144,-0.015384773571868,-0.0022481105544996,0.24742231107336,0.5235929812643724,-0.1999904664859627
-0.050555941383635,-0.15685200604636,0.0057201647598036,0.007943486750702,0.523598042359451,0.19999894474772859
-0.043693575315962,-0.015378787830886,-0.00224841709564,0.24743526257573,0.5235924890590841,-0.1999891707824007
-0.050560551812674,-0.15684508636399,0.0057199104349734,0.0079582620102846,0.5235962606784235,0.19999655766734503
-0.043691517600119,-0.015373580369833,-0.0022486822620027,0.24744619398486,0.5235966763124097,-0.19999654066028053
-0.05056030943099,-0.15684510200221,0.0057198760766092,0.0079580524986439,0.5235955888147187,0.19999587560458607
-0.043691620076354,-0.015374079900098,-0.00224867027674,0.24744479614036,0.5235924875094299,-0.1999891676223124
-0.050563172944892,-0.1568403671969,0.005719678489208,0.0079678002159989,0.5235967009139556,0.1999965112874854
-0.043689588653001,-0.015368899560492,-0.0022489367582632,0.24745592013594,0.5235929822791338,-0.19999046821700558
-0.050566099599595,-0.15683609511357,0.0057195178575824,0.0079770931792216,0.52359804135551,0.19999894385864667
-0.043687258475792,-0.015362915692768,-0.0022492431664667,0.24746886738435,0.5235966765863161,-0.19999654112673781
-0.050567167079842,-0.15683441184809,0.0057194365873391,0.0079807251880721,0.5235943227963333,0.19999486880478234
-0.04368761040009,-0.015364134086649,-0.0022491925554148,0.24746556303237,0.5235924209000827,-0.19998903838645224
-0.050569338877281,-0.156830307205,0.0057192445434378,0.0079887586999067,0.5235966999530063,0.19999651002300917
-0.043685543980772,-0.015358863138343,-0.0022494633493537,0.24747687657421,0.5235929829804723,-0.19999046941077245
-0.050572263865316,-0.15682603684738,0.0057190839377053,0.007998047800133,0.5235970898286204,0.19999809431649318
-0.04368342787686,-0.015353485550557,-0.0022497378154168,0.24748827843725,0.5235966768337073,-0.1999965415503385
-0.050572742449726,-0.15682496191481,0.0057190125631686,0.0080001355969014,0.523595582674303,0.19999587101654837
-0.043683531777302,-0.015353988983721,-0.0022497256236242,0.24748687034854,0.5235966768771737,-0.19999654161878722
-0.050572058955777,-0.15682546880791,0.0057189881822123,0.0079987274021861,0.5235980411140293,0.19999894369137397
-0.043682830220721,-0.015352310109866,-0.0022498228066082,0.24749050127345,0.5235964968959925,-0.199996068161546
-0.050573319128468,-0.15682345052081,0.0057188938828055,0.0080030248168177,0.5235966997092251,0.1999965097673181
-0.043682655485894,-0.015352020591048,-0.002249852651345,0.24749114225011,0.523596676998293,-0.19999654181190057
1.5707963267949,1,0,1.5707963267949,-0.5235986970755605,0.1999999758471053
1.5859517966418,0.99750997233725,0.14155392729024,1.3313029541499,0.0837758902128121,0.20000000358590425
1.4892673289461,1.0027637625808,0.27830374064926,1.3661359639748,0.5235984520775432,0.19999997760997998
1.4279241138129,1.0201307048147,0.41749975906368,1.6056292032258,-0.356047462978727,-0.1999999561800333
1.2229035206195,0.99151373837307,0.29515189617314,1.7598975557729,0.1731190775059081,-0.1999998688463949
0.9715491473837,0.9387236533297,0.19000994390241,1.687359128669,0.30368730769151064,0.19999996901109474
1.2203223028833,0.99244261148748,0.29592253437753,1.8173541998178,0.2631178780041384,-0.19999994954054054
0.96160636164454,0.93934053744058,0.1921445450783,1.7056185288355,0.08377645547806649,0.1999997713643894
1.2238977220709,0.99121937593509,0.29495038469028,1.7404517343492,0.1427018081320212,-0.19999940612659367
0.97523320340807,0.93853391635518,0.18928725485399,1.6808519764108,0.3036873663765972,0.19999995492153533
1.2206606981287,0.99234535805362,0.29586495368679,1.810847065136,0.253684751709844,-0.1999999502069401
0.96294739984552,0.93927387138861,0.19189667293285,1.7032977930936,0.08377608480853276,0.1999999209784046
1.224067961206,0.99119302937905,0.29495614384635,1.7381308698216,0.14527379771747365,-0.19999937777852145
0.97721861417387,0.93844534380706,0.18892420729406,1.6774417948611,0.30368742382205544,0.18180247673966177
1.2004911280594,0.98834012701281,0.28533589030531,1.7956089907545,0.2607865744880931,-0.19999983128486004
0.94212821362542,0.93318335586167,0.18256752074589,1.6849099614252,0.0837760526638938,0.1999999195975803
1.2040265036102,0.98711590254064,0.28440423368502,1.7197430244845,0.1417393379321576,-0.19999911398210246
0.95554060672032,0.93233701271724,0.17977581962917,1.6605507843295,0.3036873199181704,0.19999998943225988
1.2007678943116,0.98826601683013,0.28530031268332,1.7905458743215,0.2529591794578123,-0.1999998188099096
0.9430759024015,0.93313917060878,0.182406406773,1.6833178225361,0.08377656423013849,0.19999976046334167
1.2041615591847,0.98710123982945,0.28441912381514,1.7181510715812,0.12085592698896548,-0.19999721377089233
0.95161559310272,0.93259260105009,0.18062077927551,1.6677734272866,0.30368728750430257,0.19999997265702218
1.2005026948633,0.98839506974089,0.28542583941543,1.7977684916088,0.26515905444601917,-0.19999995150059913
0.94216555640307,0.93321820546045,0.18263673131905,1.6851241744758,0.08377647105327099,0.1999997656608398
1.2041202099805,0.98713812543288,0.28446664981134,1.7199573855025,0.14192760633321475,-0.19999968789956118
0.95561951111414,0.93236880578318,0.17983524245307,1.6606852867323,0.30368731978033575,0.19999998944768982
1.2008650942869,0.98828680416553,0.28536167762305,1.7906803766716,0.25527402279560213,-0.19999995111925123
0.9437100688266,0.93313279208979,0.1823461781284,1.6824272446704,0.08377610127249255,0.1999999183952643
1.2043077047992,0.98710578681988,0.28446799847286,1.7172603278261,0.13739898104344947,-0.19999895535638593
0.95613615932856,0.93235788248853,0.17977047339238,1.6599041048015,0.3036873965537282,0.19723309370807615
1.1978631049379,0.98766334596941,0.2837901549587,1.7881008148337,0.2537011834624987,-0.19999981911858203
0.94012942940279,0.93223664043307,0.18106285627646,1.6805443389357,0.08377653227531276,0.19999976510064232
1.2012704589606,0.98649044388444,0.28290766440509,1.7153775754396,0.13930147704926005,-0.1999989433025019
0.95298872668506,0.93142301088693,0.17839514079902,1.6572168758773,0.3036873653483039,0.19999995436888873
1.1979585884159,0.98765888145355,0.2838111670056,1.7872119637747,0.2545425438202831,-0.1999998442691035
0.94089667728122,0.9322043342053,0.18094006507442,1.6792829205568,0.0837761190556201,0.19999991584591936
1.2013883038336,0.98648087150342,0.28292579536311,1.7141160106972,0.14448265070944627,-0.19999915985607875
0.95500033521429,0.93132527790832,0.17802954093986,1.6537621659133,0.303687657386297,0.1810657461745939
1.1769979954176,0.98323881504026,0.27294993689652,1.7714506011543,0.26281137505337276,-0.1999998361418855
0.91943901776051,0.92562955552389,0.17133708783709,1.6598513490811,0.08377606593425825,0.19999991789978197
1.1805793995738,0.98197897097753,0.27203785270962,1.6946844173883,0.13737288487234445,-0.19999925914025132
0.93184366204959,0.92478961236279,0.1687782429074,1.6373391392023,0.3036873158644904,0.19999998959742227
1.1772306324969,0.98317939366779,0.27292687350213,1.767334227455,0.25396270443456365,-0.1999999388780191
0.91962345025062,0.92563694671689,0.17133858037852,1.6596619032251,0.08377657357558782,0.19999974922415525
1.1806439670519,0.98198673102356,0.27206756128677,1.6944951542166,0.11280697152455153,-0.19999879171618498
0.92629170011067,0.92517299387653,0.16994952885452,1.6475019285363,0.23710869487719385,0.199999903657792
1.1781198326018,0.9828537152238,0.27268706065546,1.7477437080575,0.22509711049783598,-0.19999975627787742
0.92341254139327,0.92537316133703,0.17055232265942,1.6527605355057,0.08377641260277265,0.19999990909806242
1.1810026820772,0.98188054721385,0.27200304465037,1.6875937470972,0.10742276005786634,-0.1999985747134599
0.92887700057645,0.92500632098382,0.16942950293125,1.6428613142871,0.3036873017459129,0.19999999114657993
1.177051894415,0.98328500516104,0.27303453263512,1.772856397115,0.26232930278037087,-0.19999982662910984
0.91873188679021,0.92572529181758,0.1715734341324,1.6614715668463,0.08377603507544454,0.19999993940024796
1.1806167500499,0.98202760952996,0.27212260346168,1.6963046260072,0.1414004204684288,-0.19999806213141286
0.93206629287889,0.92481936732286,0.16881898301176,1.6372561395058,0.3036873165460332,0.1999999895361345
1.1773527025667,0.98320100613855,0.27299384984596,1.7672512280291,0.25366073515943155,-0.19999993870263924
0.91977105447422,0.92567093487206,0.17139434412617,1.6597125942111,0.08377608204739681,0.19999991534459696
1.1807607407449,0.98201080471408,0.27213637773959,1.6945456688044,0.08378279198415273,-0.1999892418982648
0.91978886783237,0.9256742282186,0.17139851300058,1.659711650298,0.08377655061429239,0.19999981097904132
1.1807724252729,0.98201323394009,0.27214239117877,1.6945449024533,0.1399099698160804,-0.19999810848638563
0.93279749668204,0.92479867956828,0.16872056336074,1.6361270521936,0.3036873202679789,0.1999999888832607
1.1774715441686,0.98319560933865,0.27301855229026,1.7661221419881,0.25183612707684316,-0.19999993694339355
0.92004858517228,0.92567721030584,0.17138599600546,1.6593908703192,0.08377657227485412,0.19999975409767629
1.1808462253326,0.98201948471255,0.27217227293419,1.6942241216162,0.08652153466045663,-0.19998439410785143
0.92069756215389,0.92563734851245,0.1712607497046,1.6582466875102,0.08377631826758773,0.19999982793810003
1.18092086502,0.98200509126261,0.27216935185305,1.6930798455588,0.13155468280667804,-0.19999777261979965
0.93175884617935,0.92489268587784,0.16898372594406,1.6381926182617,0.3036873137819936,0.19999998980901912
1.1774544612745,0.98324508565185,0.27308671723744,1.7681877057033,0.2548979581300538,-0.1999999389888904
0.91977087162438,0.9257253070592,0.17149797797505,1.6601011851021,0.08377656208582472,0.19999974999193554
1.1808848087159,0.98204542827069,0.27222127592041,1.6949344314276,0.09307543894066246,-0.19999075969881383
0.92190645232566,0.92557692355382,0.17105556593568,1.6562152711197,0.0837769080088036,0.1999997363234444
1.1810904243253,0.98198649299217,0.27218655376042,1.6910486595702,0.08377647669991932,-0.19999859283584806
0.92190804427579,0.92557728117374,0.17105607282143,1.6562156504513,0.08377622481125903,0.19999990854279223
1.1810918289355,0.98198678696426,0.27218730380923,1.6910487834981,0.12375892100526024,-0.19999759458360272
0.93116315970406,0.92495663883483,0.16915386809393,1.6394486571481,0.30368733745195303,0.19999995828889805
1.1774674942816,0.98327972926203,0.27314157811014,1.7694437348853,0.25672222797419364,-0.19999981748318094
0.91962821292694,0.92576153595623,0.1715777422238,1.6605487832059,0.08377654027752517,0.199999751281008
1.1809310433352,0.98206605930187,0.27226469290025,1.6953820206458,0.1285175373432502,-0.19999926843031995
0.92994925978779,0.92505455592024,0.16943859450708,1.6417757779381,0.3036873220416967,0.19999995806320153
1.1774163912389,0.9833288561569,0.27320082747176,1.7717708485084,0.26790430860896725,-0.1999998469411811
0.92113288099445,0.92566943254615,0.17129139757037,1.657902929378,0.0837767728181548,0.19999973656588468
1.1811063544724,0.98203267092382,0.27226165240428,1.6927362613963,0.08377980462903513,-0.19999287126196302
0.92114399255178,0.92567156864495,0.17129415274927,1.6579028586231,0.08377677354516141,0.19999973654300157
1.1811138810305,0.98203425118648,0.27226556701927,1.6927361909411,0.13681612374396973,-0.1999998336752247
0.93344792156623,0.92485050274657,0.16876816488514,1.6356260963042,0.3036875899637503,0.19697544775956738
1.174369692898,0.98251697620588,0.27142754134172,1.7636554295173,0.2528285477318021,-0.19999993777596017
0.9168812068544,0.92468272191887,0.16998397109203,1.6564851208174,0.08377661987277908,0.19999974162488254
1.1777626027669,0.98133062747871,0.27057879410378,1.6913183898255,0.13467032379555177,-0.19999782394844373
0.92865828471727,0.92387884175709,0.16755783718487,1.6351155741366,0.30368735697600363,0.1999999523817579
1.1743615913546,0.98255256795643,0.27147836487881,1.7651106569285,0.25498286772723205,-0.19999981472447284
0.91669098134942,0.92471780968602,0.17006522583719,1.6569865895627,0.08377602495952445,0.19999994239868304
1.1777940328963,0.98134968862352,0.27061635259115,1.69181964502,0.1383829415535358,-0.19999958953583022
0.92933423502727,0.92385574311761,0.16746091354308,1.6340472193529,0.3036873202649921,0.19999998868996371
1.174463717619,0.98254530295856,0.2714964644584,1.7640423090204,0.2532621466980074,-0.19999981173351158
0.91693948180621,0.92472064458096,0.17005338234789,1.6566801776762,0.08377661371215757,0.1999997420089602
1.177864670127,0.98135572852969,0.27064497659137,1.6915134441777,0.10866177211570921,-0.1999954513274559
0.92265448839819,0.9243196955486,0.16886498240798,1.6462617146278,0.08378559799489875,0.19999989941804158
1.1783952631472,0.98119314487941,0.27054146926621,1.6810987616388,0.10506977332286607,-0.19999611821913918
0.92759305001401,0.92399294129473,0.16786051576876,1.6373540147325,0.3036873009920483,0.19999999386818298
1.1743821479683,0.98261388470048,0.27157526053658,1.7673490989859,0.2582491962807815,-0.19999994073533806
0.91643619625554,0.92478146950291,0.17020589535701,1.6577767485038,0.08377652587167005,0.1999997507378954
1.1778733954273,0.9813857096131,0.27069251135131,1.6926099798312,0.13775032914972704,-0.19999792643705117
1.5707963267949,0.01,-1,1.5707963267949,-0.010835913108755672,0.1999999496746688
1.5710905635146,0.0099534197566155,-0.85999948348719,1.5663012547024,-0.31278807809318815,0.1999997603187869
1.5779889817519,0.0086559596717833,-0.71949645616099,1.432148469627,-0.5235986969963593,0.19999961883404468
1.5382726353416,0.0093323688535048,-0.57821184788214,1.1926555245371,-0.30368577280521947,0.19999877501757474
1.4184640342459,0.021815144301919,-0.44293886613734,1.0626619286719,-0.5235986734368872,0.19999935604765778
1.3005751146887,0.049963333533003,-0.30846410740796,0.82316931129045,-0.52359872165234,0.1999996614937723
1.1384780641767,0.095412884382774,-0.18318868777688,0.58367630148011,-0.5235984260474247,0.19999867424275855
0.94886280751307,0.16053503831986,-0.070753763460013,0.3441846373643,0.3036875956505973,0.19999986542100753
0.72250383238812,0.24379190773587,0.01843564078157,0.47417977236262,0.5235982411598874,0.19999979049292582
0.61472283255383,0.35287566810978,0.10215420988961,0.71367267089172,-0.5235982343130196,-0.1999988567017202
0.39766759899069,0.24514810260813,0.039544724407789,0.95316444745095,0.2350818867461766,-0.19999480435549738
0.15221424004944,0.13080189752012,0.0064625261835028,0.85381461343155,0.08378184376423148,0.19999805285905561
0.40082041430678,0.24391433392066,0.039766417470568,0.88864977052063,0.10340542109928712,-0.19997597745692067
0.15686038369075,0.12997361036296,0.0060125643708902,0.84560729943283,0.08378762359320559,0.19999809619040448
0.40126882695869,0.24378164465662,0.039804622480348,0.88044487851461,0.08395079016438244,-0.19991401108552162
0.15701971231681,0.13001250616089,0.0060160695875392,0.84555381324143,0.0837878688820278,0.19999809503218682
0.40135845558982,0.24382914296619,0.039825574326072,0.8803914945876,0.08388563286333138,-0.19992067651180007
0.15715401319467,0.13005054267686,0.0060205126351,0.84552647465029,0.08378804765637925,0.19999809764669071
0.40143981672703,0.24387326174061,0.039844782521015,0.88036423113249,0.08381443974822589,-0.19994260951877965
0.15723994679722,0.13007965092865,0.0060247104666002,0.8455251182405,0.08378027597298689,0.19999931630334203
0.40149857743045,0.2439058467735,0.039858793115041,0.88035984046594,0.08383256284229479,-0.19993364677249822
0.15734660999265,0.13011321483232,0.0060291948726774,0.84551472100573,0.08378776604863146,0.19999809377772107
0.40156548377568,0.2439428377504,0.039874728021616,0.8803523591761,0.08378688369452537,-0.19998152272379158
