input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0,output_v1
3.335573677,-0.410272478,-1.344216877,-1.400175902,0.5530261,0.20000001,0.202780016
3.387715813,-0.681589176,-1.244216872,-1.353575096,0.508801046,0.20000001,0.204358353
3.450851889,-0.927203389,-1.144216867,-1.280960976,0.48274081,0.20000001,0.20471367
3.528849471,-1.154374381,-1.044216862,-1.197022143,0.463687788,0.20000001,0.204727457
3.622334587,-1.364988482,-0.944216857,-1.10770868,0.463687787,0.20000001,0.20488019
3.734778095,-1.56587406,-0.844216852,-1.012666562,0.463687787,0.20000001,0.204943103
3.866001937,-1.754899616,-0.744216847,-0.914967884,0.463687787,0.20000001,0.204970595
4.015127968,-1.930082217,-0.644216842,-0.81603636,0.620767424,0.20000001,0.207668664
4.240478312,-2.139981023,-0.544216837,-0.688498051,0.620767425,0.20000001,0.206847377
4.489366115,-2.322492866,-0.444216832,-0.578649421,0.620767425,0.20000001,0.206515542
4.756374922,-2.477717509,-0.344216827,-0.475131935,0.620767425,0.20000001,0.206392169
5.037892973,-2.604923375,-0.244216822,-0.373876197,1.153487637,-0.20000001,-0.18340703
5.58554825,-2.782293473,-0.344216827,-0.304024692,1.268866548,-0.20000001,-0.204936964
6.182995665,-2.994078512,-0.444216832,-0.383927599,1.614326435,-0.20000001,-0.209363396
6.912035295,-3.338136017,-0.544216837,-0.493920436,4.575927404,0.20000001,0.176741525
8.915252769,-4.439998475,-0.444216832,-0.461103101,9.187474255,0.20000001,0.215484975
-0.011111111,0.283333333,1.570796327,1.570796327,0.022509108,0.119379002,0.119379002
-0.011001987,0.294810092,1.630485828,1.552393646,0.396377611,-0.130170616,-0.126681648
-0.012036373,0.492710723,1.56540052,1.588559595,0.432348758,-0.199427967,-0.200375679
-0.015120317,0.708968952,1.465686536,1.571674976,0.638922592,0.145135197,0.137561599
-0.002824865,1.027566339,1.538254135,1.515287753,0.238084074,-0.199824163,-0.199224722
0.002284118,1.146731267,1.438342053,1.532828898,0.633195416,0.199793564,0.192928407
0.025153484,1.462087156,1.538238835,1.48887016,0.61588282,-0.199903552,-0.196620695
0.045070312,1.769340529,1.438287059,1.503904703,0.245041927,-0.199990548,-0.201166909
0.053689652,1.891867692,1.338291785,1.491274018,-0.038190303,-0.199997703,-0.197079967
0.052752319,1.875537156,1.238292934,1.537961676,-0.196255805,-0.199999868,-0.185293196
0.05625484,1.790724593,1.138292999,1.702973451,0.132044722,-0.199999984,-0.176018236
0.050952891,1.851465704,1.038293007,1.612371657,0.06710415,-0.20000001,-0.171582777
0.050153047,1.884716693,0.938293002,1.576018739,0.112046915,-0.20000001,-0.167361315
0.052048496,1.935443012,0.838292997,1.490368034,0.099302028,-0.20000001,-0.164991283
0.057372602,1.980370522,0.738292992,1.414554662,0.124505376,-0.20000001,-0.163776156
0.068702473,2.034030557,0.638292988,1.311009767,0.120808361,-0.20000001,-0.163954074
0.084980587,2.084935806,0.538292983,1.211567511,0.247558311,-0.20000001,-0.171793295
0.133176473,2.180060412,0.438292978,1.000958105,0.163926129,-0.20000001,-0.177911807
0.177183236,2.240671736,0.338292973,0.885428551,0.537011841,-0.20000001,-0.198741323
0.366558919,2.400762944,0.238292968,0.554893698,0.860340528,-0.20000001,-0.216845529
0.75419235,2.564682956,0.138292963,0.28532202,0.319025409,-0.20000001,-0.202515866
0.907776262,2.605309125,0.038292958,0.228073378,0.204667456,-0.20000001,-0.20027006
1.007584758,2.626448786,-0.061707047,0.186032358,0.405357693,-0.20000001,-0.203833753
1.205424699,2.650798386,-0.161707052,0.061666065,0.73387057,-0.088936168,-0.102983334
1.568064419,2.638272203,-0.206175136,-0.10594278,0.347843459,-0.20000001,-0.20247688
1.740410709,2.616673837,-0.306175141,-0.14890214,0.446526893,-0.20000001,-0.204525372
1.958150297,2.574254789,-0.406175146,-0.237341952,0.443955344,-0.20000001,-0.204616191
2.16965378,2.512530611,-0.506175151,-0.331302289,0.315573835,-0.20000001,-0.20244019
2.316146379,2.456754475,-0.606175156,-0.399128383,0.401099557,-0.20000001,-0.203973895
2.494606625,2.370310023,-0.706175161,-0.502642051,0.50886287,-0.20000001,-0.206157402
2.706768648,2.235030452,-0.806175166,-0.628894859,0.389849364,-0.20000001,-0.203740518
2.858172608,2.114722457,-0.906175171,-0.715463587,0.549823127,-0.20000001,-0.206796246
3.051534285,1.92306142,-1.006175176,-0.842395938,0.561509423,-0.20000001,-0.206478937
3.224842313,1.704753151,-1.106175181,-0.95522508,0.585787493,-0.20000001,-0.206534666
3.379571196,1.458186997,-1.206175186,-1.064095445,0.503214596,-0.20000001,-0.205110368
3.49116515,1.234188799,-1.306175191,-1.154441477,0.583345014,-0.20000001,-0.206519497
3.593586539,0.963024145,-1.406175196,-1.263420095,0.683535156,-0.20000001,-0.207690271
3.676705664,0.633447302,-1.506175201,-1.380820473,1.021431587,-0.20000001,-0.211201306
3.735350612,0.128143797,-1.606175206,-1.51922631,0.575992466,0.20000001,0.194242592
3.741361739,-0.159470887,-1.506175201,-1.558572204,0.463687787,0.20000001,0.202154002
3.747334179,-0.39115782,-1.406175196,-1.523213466,0.463687787,0.20000001,0.204046318
3.765965414,-0.621453109,-1.306175191,-1.45309595,0.620767424,0.20000001,0.206932905
3.819526213,-0.925344483,-1.206175186,-1.341550902,0.620767425,0.20000001,0.206548187
3.905365436,-1.222005364,-1.106175181,-1.237427032,0.620767425,0.20000001,0.206404091
4.021161656,-1.508397902,-1.006175176,-1.135954756,0.620767425,0.20000001,0.206351796
4.165236019,-1.78169396,-0.906175171,-1.035429226,0.781412439,0.20000001,0.208403647
4.383951148,-2.103324608,-0.806175166,-0.915925736,1.268866548,-0.20000001,-0.184898757
4.794990167,-2.585578018,-0.906175171,-0.86403238,1.620175773,-0.20000001,-0.206648287
5.292188477,-3.22422438,-1.006175176,-0.957283949,1.820698192,-0.20000001,-0.208659093
5.775363791,-3.99470544,-1.106175181,-1.06199028,3.377822229,0.20000001,0.184884793
-0.011111111,0.305555556,1.570796327,1.570796327,0.36817301,-0.199749425,-0.199749425
-0.012009655,0.489834461,1.470921614,1.570420252,0.470769311,-0.180585113,-0.184368321
-0.005213081,0.724537662,1.380629058,1.509459726,0.050495079,-0.161742015,-0.161050361
-0.003776114,0.750761739,1.29975805,1.521273712,0.425034828,-0.066339793,-0.074057194
0.019462514,0.959094381,1.266588154,1.407692842,0.253043779,-0.198580458,-0.200165544
0.042197917,1.083348577,1.167297925,1.367762069,-0.037139061,-0.09280889,-0.090210795
0.039019461,1.066703046,1.12089348,1.39738703,0.346339721,-0.199871812,-0.201734915
0.078365186,1.231686473,1.020957574,1.277901676,0.140728189,-0.199969772,-0.196981252
0.099748267,1.298616814,0.920972688,1.242641905,0.00634917,-0.199991506,-0.189934475
0.10181718,1.304984918,0.820976934,1.269533877,0.302665258,-0.199975254,-0.193318024
0.155981328,1.436845968,0.720989308,1.098860149,0.249662326,-0.199999954,-0.195101513
0.216841744,1.540267845,0.620989331,0.980284131,0.299806369,-0.20000001,-0.197770628
0.305420597,1.654472598,0.520989326,0.844971771,0.08668258,-0.20000001,-0.19235453
0.334957292,1.687145495,0.420989321,0.824580916,-0.051411316,-0.20000001,-0.181912249
0.323176035,1.673534147,0.320989316,0.894084222,0.017327875,-0.20000001,-0.168984954
0.331188181,1.683620135,0.220989311,0.90406443,0.131614267,-0.20000001,-0.163434339
0.369234954,1.726763233,0.120989306,0.792598494,0.144610676,-0.20000001,-0.16556263
0.416270115,1.768968399,0.020989301,0.671064031,0.305309403,-0.20000001,-0.177686448
0.530626579,1.837597759,-0.079010704,0.424216122,1.018699146,-0.20000001,-0.224333463
1.010274439,1.911622762,-0.179010709,-0.020476226,1.029724868,-0.20000001,-0.213748345
1.518903852,1.854064677,-0.279010714,-0.186689011,0.313296917,-0.20000001,-0.202036589
1.672364946,1.822847365,-0.379010719,-0.220441241,0.781644539,-0.20000001,-0.209833466
2.043885204,1.709874108,-0.479010724,-0.361267137,0.348583752,-0.20000001,-0.202710129
2.205079905,1.64468952,-0.579010729,-0.412058061,0.313296917,-0.20000001,-0.202425469
2.345829421,1.577995299,-0.679010734,-0.476107048,0.433855163,-0.20000001,-0.204639926
2.530807281,1.469280982,-0.779010739,-0.585438525,0.446526892,-0.20000001,-0.204854317
2.708160891,1.337345008,-0.879010744,-0.692832063,0.443955344,-0.20000001,-0.204761595
2.869915058,1.188306663,-0.979010749,-0.795813041,0.315573848,-0.20000001,-0.202402203
2.975593247,1.072719988,-1.079010754,-0.867026475,0.401099559,-0.20000001,-0.203962221
3.095604065,0.915013192,-1.179010759,-0.972928455,0.508862898,-0.20000001,-0.20618072
3.223217754,0.698235288,-1.279010764,-1.100629031,0.600389812,-0.20000001,-0.207479584
3.340129173,0.424486466,-1.379010769,-1.229007195,0.620767425,0.20000001,0.188477267
3.427532392,0.127972723,-1.279010764,-1.308707593,0.530986321,-0.20000001,-0.198335197
3.499069377,-0.127761018,-1.379010769,-1.302800191,0.620767425,0.20000001,0.19469316
3.573001478,-0.428976844,-1.279010764,-1.334987619,0.5530261,0.20000001,0.202780801
3.64270862,-0.696320028,-1.179010759,-1.288376081,0.508801046,0.20000001,0.204358557
3.721713535,-0.937298605,-1.079010754,-1.215757911,0.48274081,0.20000001,0.204713732
3.814347316,-1.158904649,-0.979010749,-1.131817398,0.463687788,0.20000001,0.204727478
3.921357151,-1.362979756,-0.879010744,-1.042503202,0.463687787,0.20000001,0.204880198
4.046651292,-1.556111654,-0.779010739,-0.947460744,0.463687787,0.20000001,0.204943107
4.189913109,-1.736184989,-0.679010734,-0.849761908,0.463687787,0.20000001,0.204970596
4.350137089,-1.901278272,-0.579010729,-0.750830311,0.620767425,0.20000001,0.207668666
4.588685505,-2.096047208,-0.479010724,-0.62329196,0.620767425,0.20000001,0.206847378
4.848936834,-2.261953679,-0.379010719,-0.513443316,0.620767425,0.20000001,0.206515542
5.125492627,-2.399450174,-0.279010714,-0.409925825,0.620767425,0.20000001,0.206392169
5.414701129,-2.508042015,-0.179010709,-0.308670086,1.153487637,-0.20000001,-0.18340703
5.972749969,-2.64935,-0.279010714,-0.238818579,1.268866548,-0.20000001,-0.204936964
6.582727604,-2.821755339,-0.379010719,-0.318721486,1.614326435,-0.20000001,-0.209363396
7.332636662,-3.117577504,-0.479010724,-0.428714323,4.510721291,0.20000001,0.17706935
9.373864876,-4.072967304,-0.379010719,-0.396195177,3.377822229,0.20000001,0.205774799
-0.011111111,0.327777778,1.570796327,1.570796327,0.389094119,-0.199714307,-0.199714307
-0.011949533,0.522500314,1.470939173,1.568880718,0.449130559,0.162885296,0.157712853
-0.00452321,0.746481932,1.552381821,1.522295337,0.334281433,-0.199893593,-0.198797545
0.001439167,0.913660182,1.452435025,1.5373508,0.36671601,-0.129450885,-0.132094707
0.010888288,1.096498374,1.387709582,1.498360497,0.382897534,-0.120803826,-0.124293197
0.029670506,1.286430923,1.32730767,1.445314887,0.334594785,-0.199432781,-0.201985073
0.054160161,1.451556825,1.227591279,1.397024271,0.681972997,-0.19998076,-0.208616809
0.136151514,1.779912952,1.127600899,1.26176961,0.108495307,-0.199993158,-0.199647098
0.152855963,1.83246033,1.02760432,1.261196917,-0.239929804,-0.199999887,-0.189014355
0.127803514,1.727189522,0.927604376,1.433250646,0.206630132,-0.199999992,-0.184980922
0.147282862,1.821032512,0.82760438,1.301016215,0.156237068,-0.200000004,-0.185126836
0.170165189,1.891326805,0.727604378,1.210717185,0.009400494,-0.20000001,-0.177547337
0.173311276,1.899960844,0.627604373,1.23112891,0.048854646,-0.20000001,-0.167440821
0.182071805,1.923949411,0.527604368,1.208988612,0.176680061,-0.20000001,-0.166468847
0.214468345,1.992826088,0.427604363,1.05633241,0.151286646,-0.20000001,-0.170652669
0.251080285,2.049386957,0.327604358,0.937224588,0.313170633,-0.20000001,-0.181903888
0.346969571,2.150469547,0.227604353,0.69971821,0.007878439,-0.20000001,-0.178480089
0.353387294,2.155999015,0.127604348,0.721730616,0.254342459,-0.20000001,-0.1799653
0.445755752,2.222278497,0.027604343,0.530335035,1.018479455,-0.20000001,-0.224326427
0.914767117,2.346814381,-0.072395661,0.086084572,0.999939142,-0.20000001,-0.21327447
1.411798155,2.34472927,-0.172395666,-0.077465739,0.456346529,-0.20000001,-0.203425108
1.638280454,2.321234278,-0.272395671,-0.134667816,0.313296917,-0.20000001,-0.202407453
1.792469924,2.296559668,-0.372395676,-0.186867884,0.342982582,-0.20000001,-0.202894654
1.958251465,2.258538422,-0.472395681,-0.266023714,0.394873085,-0.20000001,-0.203847517
2.143767533,2.197691056,-0.572395686,-0.36766258,0.313116963,-0.20000001,-0.202188917
2.286162211,2.13641172,-0.672395691,-0.446941041,0.446526892,-0.20000001,-0.204920612
2.478313545,2.028819072,-0.772395696,-0.570942737,0.443955345,-0.20000001,-0.204838628
2.656120699,1.899971765,-0.872395701,-0.681858502,0.315573848,-0.20000001,-0.202357077
2.773994347,1.797042778,-0.972395706,-0.756056465,0.401099557,-0.20000001,-0.203947797
2.910490569,1.653513166,-1.072395711,-0.864064166,0.508862872,-0.20000001,-0.206200181
3.060716977,1.451824363,-1.172395716,-0.993041942,0.585517133,-0.20000001,-0.207237106
3.203020132,1.198839177,-1.272395721,-1.119498919,0.598916704,-0.20000001,-0.206788425
3.317322901,0.924092749,-1.372395726,-1.23160057,0.643408793,-0.20000001,-0.207049939
3.40663345,0.616833599,-1.472395731,-1.342346674,0.641519527,-0.20000001,-0.20663052
3.462667716,0.302520237,-1.572395736,-1.445795662,0.620767425,0.20000001,0.190561448
3.486999846,-0.006059126,-1.472395731,-1.510436823,0.620767425,0.20000001,0.202216213
3.510591532,-0.315388633,-1.372395726,-1.468979417,0.48274081,0.20000001,0.203723137
3.541848696,-0.554163104,-1.272395721,-1.407189837,0.463687788,0.20000001,0.204417142
3.588174388,-0.780225874,-1.172395716,-1.327538796,0.463687787,0.20000001,0.204762868
3.653596955,-1.001125169,-1.072395711,-1.236971839,0.463687787,0.20000001,0.204894379
3.739269154,-1.21478005,-0.972395706,-1.141348659,0.463687787,0.20000001,0.204949208
3.845177006,-1.419056615,-0.872395701,-1.043380374,0.620767425,0.20000001,0.207646078
4.017351644,-1.674418581,-0.772395696,-0.916378034,0.620767425,0.20000001,0.206837602
4.218551379,-1.908466713,-0.672395691,-0.806721501,0.620767425,0.20000001,0.206511834
4.443542612,-2.120052938,-0.572395686,-0.70327267,0.620767425,0.20000001,0.206390818
4.688994317,-2.307636764,-0.472395681,-0.602041448,0.781412437,0.20000001,0.208423886
5.022583627,-2.507620902,-0.372395676,-0.48225331,1.268866548,-0.20000001,-0.184882907
5.598233125,-2.772473665,-0.472395681,-0.430265866,1.614326435,-0.20000001,-0.20662166
6.315248584,-3.141583619,-0.572395686,-0.52334337,4.604106254,0.20000001,0.177184293
8.298628671,-4.306830816,-0.472395681,-0.489164169,9.243831954,0.20000001,0.215471674
-0.011111111,0.35,1.570796327,1.570796327,0.356117506,-0.199681905,-0.199681905
-0.012039263,0.528261059,1.470955374,1.571322888,0.455865299,0.112532414,0.107398356
-0.00499705,0.755537012,1.527221581,1.521644386,0.314903226,-0.199393802,-0.199215074
0.001553488,0.913084,1.42752468,1.527619032,0.387403037,-0.128112402,-0.13134238
0.014437284,1.105888008,1.363468479,1.47888228,0.397008695,-0.158184789,-0.161704283
0.038054942,1.302345635,1.284376084,1.42108112,0.364864083,-0.199956068,-0.203062914
0.070407563,1.481146156,1.184398051,1.358687515,-0.079574094,-0.19994052,-0.19553154
0.063926208,1.445813576,1.084427791,1.424367069,0.061021055,-0.19990665,-0.190501598
0.06869039,1.477472185,0.984474466,1.416842643,0.128632403,-0.19995784,-0.186946899
0.08013715,1.538634849,0.884495546,1.353346373,0.128467154,-0.199990316,-0.184213924
0.095467001,1.598181455,0.784500388,1.283166129,0.301167022,-0.199999996,-0.190047727
0.148034602,1.727548081,0.68450039,1.094495132,0.199295126,-0.200000009,-0.191368585
0.196005584,1.809962733,0.584500385,0.992928291,0.223496325,-0.20000001,-0.192425815
0.259375514,1.895853454,0.48450038,0.8783278,-0.128624616,-0.20000001,-0.179753783
0.229147474,1.854511488,0.384500375,1.011252827,0.230899491,-0.20000001,-0.175529972
0.291083959,1.935226712,0.28450037,0.827447361,0.00766579,-0.20000001,-0.171634031
0.29698738,1.941785979,0.184500365,0.847634288,0.111041027,-0.20000001,-0.164448957
0.33151477,1.97758819,0.084500361,0.759006852,0.416415133,-0.20000001,-0.18220868
0.483792546,2.076900835,-0.015499644,0.427269122,0.991966594,-0.20000001,-0.223213885
0.952375097,2.167911898,-0.115499649,0.036083287,1.025289667,-0.20000001,-0.21318886
1.461561183,2.141296922,-0.215499654,-0.124064046,0.42406763,-0.20000001,-0.203036633
1.670970059,2.110385472,-0.315499659,-0.174820595,0.313296917,-0.20000001,-0.20241712
1.823988871,2.079448942,-0.415499664,-0.228218201,0.363037277,-0.20000001,-0.203262155
1.997419848,2.03146967,-0.515499669,-0.313108938,0.31938529,-0.20000001,-0.202337795
2.145856654,1.976907239,-0.615499674,-0.393175083,0.342276177,-0.20000001,-0.202624621
2.298723153,1.904874093,-0.715499679,-0.488032025,0.446526893,-0.20000001,-0.204917806
2.486176649,1.789397685,-0.815499684,-0.613080947,0.443955344,-0.20000001,-0.204841892
2.658341009,1.653140821,-0.915499689,-0.72449813,0.315573848,-0.20000001,-0.202353855
2.771702994,1.545274824,-1.015499694,-0.798884859,0.401099557,-0.20000001,-0.203946754
2.901913261,1.396028167,-1.115499699,-0.90702579,0.508862871,-0.20000001,-0.206201378
3.043326995,1.188070251,-1.215499704,-1.036084399,0.600456144,-0.20000001,-0.207505048
3.177551438,0.922375783,-1.315499709,-1.165124347,0.599349149,-0.20000001,-0.206721799
3.279545394,0.642535564,-1.415499714,-1.275704437,0.590943217,-0.20000001,-0.206283144
3.350412494,0.357305473,-1.515499719,-1.378400014,0.728157034,-0.20000001,-0.208075086
3.397719576,-0.001834208,-1.615499724,-1.497465179,0.620767425,0.20000001,0.191298213
3.40708564,-0.31136034,-1.515499719,-1.556592245,0.508801046,0.20000001,0.201921378
3.41379164,-0.565609683,-1.415499714,-1.522973073,0.48274081,0.20000001,0.204024265
3.432922497,-0.805510753,-1.315499709,-1.455174207,0.463687788,0.20000001,0.204507781
3.468675063,-1.033398081,-1.215499704,-1.372904136,0.463687787,0.20000001,0.204796055
3.524154699,-1.256955378,-1.115499699,-1.281124825,0.463687787,0.20000001,0.204907878
3.600374569,-1.474138522,-1.015499694,-1.184939537,0.463687787,0.20000001,0.204955064
3.697306348,-1.682812423,-0.915499689,-1.086710414,0.620767425,0.20000001,0.207652208
3.858277215,-1.945373951,-0.815499684,-0.959562947,0.620767425,0.20000001,0.206840251
4.049191419,-2.187882724,-0.715499679,-0.849854401,0.620767425,0.20000001,0.206512839
4.264851873,-2.40897089,-0.615499674,-0.746386981,0.620767425,0.20000001,0.206391184
4.50199105,-2.606958543,-0.515499669,-0.645149121,0.781412442,0.20000001,0.208424077
4.826652555,-2.821132129,-0.415499664,-0.525358305,1.268866548,-0.20000001,-0.184882758
5.39035456,-3.110544224,-0.515499669,-0.473369976,1.620175773,-0.20000001,-0.206646277
6.093293243,-3.511733519,-0.615499674,-0.566609336,4.647210242,0.20000001,0.177049713
8.042710436,-4.772968499,-0.515499669,-0.532072195,9.33003993,0.20000001,0.21543407
0.011111111,0.15,1.570796327,1.570796327,0.380229831,-0.19984198,-0.19984198
0.010245496,0.340297682,1.470875337,1.569528092,0.687518547,-0.079884393,-0.086267539
0.024765271,0.682927588,1.43093314,1.494027494,0.402905595,-0.19939942,-0.201543078
0.042863817,0.883510953,1.33123343,1.46025099,0.427884225,-0.199863151,-0.203707199
0.073443923,1.094383497,1.231301855,1.389816901,0.296895589,-0.199832953,-0.20201416
0.103896282,1.238986991,1.131385378,1.333078736,0.087977439,-0.199975768,-0.197684451
0.114548489,1.282786923,1.031397494,1.328971479,0.220360305,-0.199967367,-0.197639925
0.144498988,1.38653849,0.93141381,1.249276737,0.256329465,-0.199991594,-0.197984366
0.189915043,1.502825282,0.831418014,1.14775718,-0.082894247,-0.199988034,-0.187486001
0.177188576,1.471254392,0.731423997,1.232954908,0.088445359,-0.199983601,-0.17960731
0.192408689,1.511695584,0.631432196,1.187292259,0.421248169,-0.199995905,-0.192114079
0.290514123,1.677404731,0.531434244,0.908001638,0.196186206,-0.200000005,-0.193200848
0.352114929,1.749375125,0.431434241,0.817225739,0.161362341,-0.20000001,-0.191372132
0.407658264,1.804421146,0.331434236,0.743351607,-0.049199173,-0.20000001,-0.181301207
0.39561305,1.792611827,0.231434231,0.811568661,0.024615222,-0.20000001,-0.168627053
0.406489956,1.804114501,0.131434226,0.814230661,0.139376604,-0.20000001,-0.163956444
0.450709685,1.845676864,0.031434221,0.695479273,0.116091951,-0.20000001,-0.164655978
0.491954511,1.876954294,-0.068565784,0.601910873,0.565159703,-0.20000001,-0.191821861
0.726187699,1.967209986,-0.168565789,0.188182617,0.985961378,-0.20000001,-0.221840127
1.206762912,1.966096684,-0.268565794,-0.133251261,1.061566458,-0.20000001,-0.212492541
1.723027495,1.853305935,-0.368565799,-0.28291968,0.337210803,-0.20000001,-0.202151483
1.884171858,1.803932135,-0.468565804,-0.31779774,0.345228489,-0.20000001,-0.202916458
2.045628189,1.74529137,-0.568565809,-0.382377378,0.313296912,-0.20000001,-0.202342981
2.187746421,1.682325739,-0.668565814,-0.454211942,0.409514686,-0.20000001,-0.204133856
2.364340474,1.583702797,-0.768565819,-0.563386684,0.336434651,-0.20000001,-0.202659515
2.501207611,1.488924116,-0.868565824,-0.649275069,0.446526892,-0.20000001,-0.204924037
2.668205179,1.345103223,-0.968565829,-0.770069055,0.443955344,-0.20000001,-0.204827448
2.817199634,1.183704516,-1.068565834,-0.87944979,0.315573848,-0.20000001,-0.202366666
2.9126281,1.059648984,-1.168565839,-0.953069995,0.401099555,-0.20000001,-0.203950892
3.018438222,0.89218437,-1.268565844,-1.060669954,0.508862898,-0.20000001,-0.206196494
3.126409672,0.665039796,-1.368565849,-1.189400368,0.600427731,-0.20000001,-0.207498692
3.218508373,0.381979391,-1.468565854,-1.318278267,0.590943233,-0.20000001,-0.206593371
3.276028774,0.093995934,-1.568565859,-1.427527154,0.530986321,-0.20000001,-0.205478272
3.301484644,-0.168847431,-1.668565864,-1.521809915,0.620767425,0.20000001,0.188772677
3.299961408,-0.478032543,-1.568565859,-1.599421243,0.553026066,0.20000001,0.201610924
3.294963697,-0.754453521,-1.468565854,-1.567932874,0.508801046,0.20000001,0.20406093
3.303589005,-1.008051754,-1.368565849,-1.501021311,0.48274081,0.20000001,0.204623614
3.329805411,-1.246881483,-1.268565844,-1.419445982,0.463687788,0.20000001,0.204697457
3.374402844,-1.472992133,-1.168565839,-1.331164872,0.463687787,0.20000001,0.204868325
3.439479845,-1.693836139,-1.068565834,-1.236601214,0.463687787,0.20000001,0.204938039
3.525427284,-1.907301537,-0.968565829,-1.139124515,0.463687787,0.20000001,0.204968338
3.63187222,-2.111259652,-0.868565824,-1.040296029,0.620767425,0.20000001,0.207666255
3.804894068,-2.366024601,-0.768565819,-0.912815057,0.620767422,0.20000001,0.206846332
4.006945933,-2.59932955,-0.668565814,-0.80298698,0.620767425,0.20000001,0.206515146
4.232731858,-2.810064592,-0.568565809,-0.699476838,0.620767425,0.20000001,0.206392025
4.478895663,-2.996711796,-0.468565804,-0.598223723,0.620767425,0.20000001,0.206347455
4.742611116,-3.157658541,-0.368565799,-0.497776429,1.268866548,-0.20000001,-0.18198327
5.316838102,-3.424790646,-0.468565804,-0.428782535,1.620175773,-0.20000001,-0.206285649
6.03755693,-3.79315772,-0.568565809,-0.519834634,4.600276376,0.20000001,0.177353769
8.023690098,-4.949937421,-0.468565804,-0.485354715,3.377822229,0.20000001,0.205642553
0.011111111,0.172222222,1.570796327,1.570796327,0.379490242,-0.199940251,-0.199940251
0.010242927,0.362150885,1.470826201,1.56958186,0.516138349,-0.173819786,-0.178061748
0.018688179,0.619412025,1.383916308,1.503427864,0.237478105,-0.199886259,-0.201291854
0.028131247,0.737845988,1.283973179,1.474344622,0.339894666,-0.173251955,-0.176553599
0.051045961,0.904671971,1.197347201,1.393676271,0.401165621,-0.199792228,-0.203779622
0.095581474,1.098186023,1.097451087,1.295337384,0.212765669,-0.199962987,-0.200243488
0.126608267,1.199435186,0.997469594,1.248377535,-0.059013921,-0.199961128,-0.192234606
0.11951114,1.175865727,0.89748903,1.311831057,0.26204337,-0.199928795,-0.193560647
0.159791836,1.293875815,0.797524632,1.174743022,0.000887496,-0.199978358,-0.185951129
0.161528535,1.298217041,0.697535453,1.204214568,0.243101763,-0.199981232,-0.186652916
0.210118048,1.399633401,0.597544837,1.047912598,0.328631554,-0.199997483,-0.194360371
0.299945433,1.52562396,0.497546096,0.863131735,0.11955423,-0.20000001,-0.19105694
0.339289545,1.569628154,0.397546091,0.817492431,0.134150755,-0.20000001,-0.188091653
0.385206768,1.615586063,0.297546086,0.752802205,-0.022500449,-0.20000001,-0.17864037
0.381874532,1.612324764,0.197546081,0.800459804,0.048221136,-0.20000001,-0.167471743
0.399666823,1.630292542,0.097546076,0.7789764,0.129897782,-0.20000001,-0.163516837
0.442276885,1.667967105,-0.002453929,0.669426879,0.119936672,-0.20000001,-0.16399604
0.485498761,1.698837819,-0.102453934,0.570950257,0.617251938,-0.20000001,-0.1948356
0.746891843,1.785030284,-0.202453939,0.130251905,1.043222307,-0.20000001,-0.22310424
1.256557734,1.75717402,-0.302453944,-0.18009127,1.068046444,-0.20000001,-0.211540928
1.771325212,1.622777073,-0.402453949,-0.319496293,0.898712659,-0.20000001,-0.206759168
2.189923395,1.462070483,-0.502453954,-0.414773905,0.313296917,-0.20000001,-0.201975194
2.332449702,1.397093866,-0.602453959,-0.446638264,0.327134694,-0.20000001,-0.202653736
2.477087873,1.322473288,-0.702453964,-0.509354638,0.328874003,-0.20000001,-0.202593989
2.616232957,1.237590928,-0.802453969,-0.588120323,0.330979873,-0.20000001,-0.2024635
2.748269976,1.140976106,-0.902453974,-0.67637506,0.446526892,-0.20000001,-0.20491983
2.91087668,0.992484573,-1.002453979,-0.800701535,0.443955343,-0.20000001,-0.20483966
3.054647916,0.826521959,-1.102453984,-0.911772791,0.315573848,-0.20000001,-0.202356083
3.145957399,0.699437899,-1.202453989,-0.986029289,0.401099559,-0.20000001,-0.203947475
3.246137311,0.528572103,-1.302453994,-1.094078304,0.508862892,-0.20000001,-0.206200553
3.34642015,0.297944521,-1.402453999,-1.223081149,0.592250373,-0.20000001,-0.207357654
3.428023014,0.015910255,-1.502454004,-1.350703499,0.620767425,0.20000001,0.18831754
3.478577763,-0.289021056,-1.402453999,-1.431527537,0.620767425,0.20000001,0.201720025
3.525452965,-0.595749007,-1.302453994,-1.39584969,0.554839104,0.20000001,0.204302796
3.582408751,-0.866576844,-1.202453989,-1.326502399,0.5530261,0.20000001,0.205305802
3.660386487,-1.130659222,-1.102453984,-1.2389547,0.508801046,0.20000001,0.20506328
3.753116239,-1.366201151,-1.002453979,-1.150859668,0.48274081,0.20000001,0.204939504
3.860610907,-1.58074703,-0.902453974,-1.060496481,0.463687788,0.20000001,0.20480523
3.982146601,-1.776397285,-0.802453969,-0.968375113,0.463687787,0.20000001,0.204911646
4.121503817,-1.959576646,-0.702453964,-0.872031209,0.463687787,0.20000001,0.204956708
4.277969278,-2.128270936,-0.602453959,-0.773728477,0.463687787,0.20000001,0.204976696
4.450286458,-2.280681793,-0.502453954,-0.674516542,0.620767425,0.20000001,0.207675213
4.703000527,-2.456670227,-0.402453949,-0.546822186,0.620767425,0.20000001,0.20685022
4.975168806,-2.602200051,-0.302453944,-0.436917624,0.620767425,0.20000001,0.206516621
