input_theta1,input_x1,input_y1,input_theta0,input_index,output_v0,output_delta0,exec_time_sec
1.563416416,-0.081733027,0.456482768,1.410083592,21,-0.1999366748131874,0.4351793917614198,75.18220591545105
1.55536804,-0.081571653,0.47057698,1.41322363,22,0.19970048260013448,-0.2327502862240048,51.36908197402954
1.531356942,-0.080464351,0.511307031,1.435269295,25,-0.1091391700568801,0.39031075539938326,52.71539282798767
1.523552339,-0.08002264,0.521476267,1.449981518,26,-0.141506412636467,0.3776392544651213,52.480520486831665
1.51580927,-0.079753416,0.526733649,1.470032685,27,-0.16689085886771673,0.3649826783679013,60.82869052886963
1.507832813,-0.079794636,0.526034577,1.494160687,28,-0.1850846601946776,0.2900538092969785,51.45857858657837
1.499070099,-0.080265635,0.519043269,1.520193647,29,-0.19954708159865284,0.24801527183820873,52.75975227355957
1.488710949,-0.081199361,0.506905149,1.546463652,30,-0.19994546301235247,0.237291325416339,53.456151247024536
1.476658542,-0.082566016,0.491405534,1.570741503,31,-0.19986550909339548,0.1835366474064191,54.08747458457947
1.462179245,-0.08441593,0.473184229,1.593356009,32,-0.19990148227439059,0.15433252893577065,56.180997371673584
1.446066922,-0.086731308,0.453394786,1.61173704,33,-0.1999168304768415,0.1516008058862131,55.80053901672363
1.428828512,-0.089500145,0.432724579,1.625109332,34,-0.19997604060287835,0.20513732368333729,57.54825162887573
1.41023607,-0.09270303,0.411686601,1.635200353,35,-0.19995689409313672,0.27204784370608015,63.65994572639465
1.390009444,-0.096318556,0.390685779,1.643675771,36,-0.19994662350714346,0.34075034111025143,65.92442584037781
1.368148749,-0.100380303,0.369739049,1.650455853,37,-0.19990747698803604,0.2974148987409907,69.22363352775574
1.344464679,-0.104901584,0.348964743,1.656209411,38,-0.19999414964645884,0.4052362596650352,70.64250421524048
1.318676933,-0.109876056,0.328550359,1.661912593,39,-0.199982289886523,0.4284397969107079,73.93687677383423
1.290664375,-0.115313895,0.308583888,1.667677957,40,-0.16332706122399082,0.3615286089706323,65.54951977729797
1.260412351,-0.121158674,0.289349986,1.674059668,41,-0.19998938081618572,0.4093529067093715,65.6851019859314
1.228485416,-0.127167068,0.271581849,1.682197435,42,-0.12130702552453693,0.36270543148590495,57.98363137245178
1.19579877,-0.132994371,0.256023962,1.693337907,43,-0.06359596728959209,0.4098017582674977,57.698766231536865
1.162926839,-0.138404995,0.242904279,1.708192606,44,-0.007488470273776453,0.3806040784125865,60.033077001571655
1.130250982,-0.143247536,0.232173718,1.727060312,45,0.05906144130742187,0.36952363257886733,53.71222996711731
1.570796327,-0.077777778,0.172222222,1.570796327,0,0.1277202682044388,0.3982686332165761,69.2597336769104
1.567481541,-0.077753419,0.186433693,1.581763352,1,0.08849388488269662,0.4000306766580042,89.40135145187378
1.566774915,-0.077701196,0.200591242,1.586277246,2,0.03860142890378753,0.42344055671259245,102.52398443222046
1.568489154,-0.077656701,0.214730572,1.58357823,3,-0.07746825724731435,0.5089165123121634,84.22410583496094
1.572307442,-0.077651768,0.229197781,1.573277045,4,0.19993960861741555,-0.252403941640405,62.78884530067444
1.578064161,-0.077719047,0.244169217,1.554284674,5,0.19997580382707839,-0.3061893372265216,64.1927592754364
1.585204018,-0.077891689,0.259872583,1.526373229,6,0.19993479242612722,-0.2844674273311676,59.84033942222595
1.591385527,-0.078174448,0.27587719,1.495484635,7,0.19993074732038751,-0.28112639779355214,60.14896368980408
1.595103027,-0.078544732,0.292258742,1.465979794,8,0.19992935138817375,-0.16761418843849227,55.29750299453735
1.595798137,-0.078952933,0.308732463,1.440543154,9,0.19991481973282113,-0.304563440181858,54.60040736198425
1.594015655,-0.079340763,0.324757697,1.419492081,10,0.19990645770534243,-0.18650850469460328,55.15608525276184
1.590158189,-0.079672966,0.340318018,1.402863828,11,0.1999694548483573,-0.20222210123905882,61.58878135681152
1.584628012,-0.079923768,0.355401998,1.390556778,12,0.199960812284372,-0.27074333581493604,58.22417068481445
1.577867477,-0.080076329,0.369989449,1.382205466,13,0.19996117102895294,-0.26459572205942883,54.919705867767334
1.570302943,-0.080122695,0.384130733,1.377154202,14,0.199881505443304,-0.2762517352560484,57.1105010509491
1.562221901,-0.080060301,0.397820972,1.375089091,15,0.19981003993607183,0.32181244564788847,67.21536207199097
1.553804347,-0.07988662,0.411371328,1.37528764,16,0.09916144876414787,0.4613955274208394,99.2089524269104
1.545229595,-0.079596779,0.424963829,1.377191726,17,0.19969151795152848,-0.24681508073100442,60.62611985206604
1.536619303,-0.079187878,0.438626537,1.380642957,18,0.19942763120632795,-0.2607287764282524,55.68228840827942
1.528144447,-0.078659204,0.452363538,1.385329994,19,0.18334323548055043,-0.22473105332786766,51.2503125667572
1.51979469,-0.07800985,0.46620356,1.391428296,20,0.1592719496555569,-0.18992816900017115,56.222334146499634
1.51156584,-0.077277751,0.479457461,1.400063899,21,-0.19998936065879083,0.3687824133186079,68.81581711769104
1.503605046,-0.07656542,0.490699718,1.412435485,22,-0.11243878851234809,0.3994263358764361,62.487263679504395
1.495869087,-0.075968118,0.499084048,1.428938421,23,-0.11136496019634251,0.3463561451870545,56.215872287750244
1.488058347,-0.07570283,0.50244052,1.450583621,24,-0.17681649172458633,0.328651778659052,57.12005686759949
1.479596117,-0.075972994,0.499340141,1.47659707,25,-0.18283452271764683,0.31390344402484294,53.310431241989136
1.469964694,-0.076875631,0.489957705,1.504034349,26,-0.197893795924669,0.21719275260223367,53.60305643081665
1.458757364,-0.078333647,0.476291201,1.530371597,27,-0.195482072575756,0.20846869997803327,58.83312225341797
1.445433802,-0.080347824,0.459375315,1.554815393,28,-0.19944153851907065,0.13156935713121784,50.93294906616211
1.430016261,-0.082897982,0.440294523,1.576198869,29,-0.19991020900651726,0.10158195074350822,52.427711486816406
1.413597173,-0.085926537,0.420091356,1.591853395,30,-0.19991530432444327,0.10425503739126876,52.65065932273865
1.396098127,-0.089410807,0.399265571,1.603003419,31,-0.1993147481276191,0.17100016400489798,53.74518394470215
1.377014668,-0.093323912,0.37824637,1.612038838,32,-0.1997526420116893,0.05032711390236596,52.252384185791016
1.356253891,-0.097691581,0.357131952,1.619295046,33,-0.19998962895360534,0.36578585736225255,74.00725865364075
1.333863437,-0.102518482,0.33609585,1.624910108,34,-0.1999760988150478,0.44586820610083555,68.59151148796082
1.309440556,-0.107780536,0.315396949,1.630467438,35,-0.19349190157585092,0.2722305592214744,61.07542419433594
1.282862704,-0.11348882,0.295121204,1.636079673,36,-0.1999869026888293,0.40558606454208607,60.30371308326721
1.254469324,-0.119438531,0.276015961,1.642987374,37,-0.16223521459330195,0.3255314553830113,41.96336579322815
