input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0,output_v1,time
0.082055856,1.13360779,1.180610728,1.353000942,0.272588355,-0.199948309,-0.201660505,280.5
0.114819308,1.265191093,1.080636573,1.297163259,-0.017774171,-0.199963425,-0.194912329,280.6
0.113384417,1.259679869,0.98065486,1.337469521,0.243507819,-0.199972901,-0.195882962,280.7
0.146805911,1.372505876,0.88066841,1.228762431,0.27721011,-0.199994167,-0.197455253,280.8
0.199432004,1.495783989,0.780671326,1.107580368,-0.037004993,-0.199987499,-0.188207752,280.9
0.193896796,1.48394227,0.680677577,1.162407306,0.311630266,-0.199995683,-0.19167337,281
0.264395249,1.61100285,0.580679736,0.974257391,0.218806113,-0.200000006,-0.193099702,281.1
0.3279628,1.694516411,0.480679732,0.866606679,0.15904762,-0.20000001,-0.191276831,281.2
0.37995257,1.751472332,0.380679727,0.794026662,-0.05180999,-0.20000001,-0.181075237,281.3
0.367793174,1.738251061,0.280679722,0.864455349,0.031523235,-0.20000001,-0.168615012,281.4
0.379899249,1.752395031,0.180679717,0.860302012,0.128011217,-0.20000001,-0.163607536,281.5
0.41877097,1.792936779,0.080679713,0.752855994,0.139056646,-0.20000001,-0.165152605,281.6
0.46557215,1.831897726,-0.019320292,0.636352593,0.505373416,-0.20000001,-0.189339829,281.7
0.669750412,1.924975115,-0.119320297,0.261912188,0.996525497,-0.20000001,-0.222718566,281.8
1.153106977,1.952792406,-0.219320302,-0.080814673,1.053603779,-0.20000001,-0.212631086,281.9
1.670459835,1.867225321,-0.319320307,-0.232511145,0.375978471,-0.20000001,-0.20250664,282
1.852418841,1.820734049,-0.419320312,-0.273897872,0.407322509,-0.20000001,-0.203791493,282.1
2.045380939,1.758944792,-0.519320317,-0.348743238,0.315114799,-0.20000001,-0.202446512,282.2
2.19079012,1.700828139,-0.619320322,-0.414707706,0.329356468,-0.20000001,-0.202520088,282.3
2.337156085,1.62907216,-0.719320327,-0.498429965,0.385420564,-0.20000001,-0.203585066,282.4
2.499158888,1.529345422,-0.819320332,-0.604515519,0.446526892,-0.20000001,-0.204921635,282.5
2.672697577,1.393294656,-0.919320337,-0.722974017,0.443955346,-0.20000001,-0.20481819,282.6
2.829259009,1.239150846,-1.019320342,-0.831237903,0.315573848,-0.20000001,-0.202373383,282.7
2.930594132,1.119847914,-1.119320347,-0.904437863,0.401099559,-0.20000001,-0.203953052,282.8
3.04445548,0.957731522,-1.219320352,-1.011741276,0.508862898,-0.20000001,-0.206193787,282.9
3.163434122,0.736143998,-1.319320357,-1.140291798,0.600391211,-0.20000001,-0.20749483,283
3.269326777,0.457965078,-1.419320362,-1.26907736,0.620767425,0.20000001,0.188455409,283.1
3.344753472,0.158185665,-1.319320357,-1.348931764,0.57710016,-0.20000001,-0.198203708,283.2
3.41111837,-0.122670646,-1.419320362,-1.345007156,0.620767425,0.20000001,0.194839142,283.3
3.472495758,-0.426709868,-1.319320357,-1.375971961,0.553026066,0.20000001,0.202810461,283.4
3.531252355,-0.696664918,-1.219320352,-1.328954312,0.508801046,0.20000001,0.204366272,283.5
3.600436633,-0.940640138,-1.119320347,-1.256182842,0.48274081,0.20000001,0.204716102,283.6
3.684046149,-1.165803865,-1.019320342,-1.172178772,0.463687788,0.20000001,0.204728275,283.7
3.782737148,-1.374028205,-0.919320337,-1.08283681,0.463687787,0.20000001,0.204880515,283.8
3.900142977,-1.572053942,-0.819320332,-0.987781483,0.463687787,0.20000001,0.204943243,283.9
4.036030118,-1.757755126,-0.719320327,-0.890076676,0.463687787,0.20000001,0.204970657,284
4.189470209,-1.929171585,-0.619320322,-0.791142307,0.620767424,0.20000001,0.207668731,284.1
4.419975563,-2.133395794,-0.519320317,-0.663602414,0.620767425,0.20000001,0.206847406,284.2
4.673329563,-2.309655405,-0.419320312,-0.553753217,0.620767425,0.20000001,0.206515553,284.3
4.944119742,-2.458185091,-0.319320307,-0.450235528,0.620767425,0.20000001,0.206392173,284.4
5.228717196,-2.578343459,-0.219320302,-0.348979718,1.153487637,-0.20000001,-0.183407025,284.5
5.780618191,-2.742025297,-0.319320307,-0.279128178,1.268866548,-0.20000001,-0.204936963,284.6
6.383152621,-2.938871881,-0.419320312,-0.35903108,1.620175773,-0.20000001,-0.20939864,284.7
7.123162196,-3.265949787,-0.519320317,-0.469197754,1.820698192,-0.20000001,-0.208870821,284.8
7.910822521,-3.720540571,-0.619320322,-0.575075155,9.537681236,0.20000001,0.157618415,284.9
0.011111111,0.305555556,1.570796327,1.570796327,0.357386451,-0.199762056,-0.199762056,285
0.010185575,0.484450181,1.470915299,1.571227504,0.457514558,-0.199898828,-0.203475662,285.1
0.016386211,0.712577334,1.370965885,1.510995976,0.450553617,-0.107831832,-0.11306486,285.2
0.038728713,0.935547188,1.317049969,1.433763794,0.348310288,-0.129140809,-0.13231826,285.3
0.066672857,1.106874563,1.252479564,1.383122187,0.226098578,-0.199882267,-0.201124363,285.4
0.089199121,1.217712232,1.152538431,1.353050308,0.086135333,-0.199881597,-0.197592486,285.5
0.098762951,1.260848838,1.052597632,1.349805618,0.263323816,-0.199974473,-0.198918648,285.6
0.13303943,1.384926117,0.952610396,1.25252608,-0.067610236,-0.199970153,-0.189046291,285.7
0.125328485,1.358496285,0.85262532,1.325656357,0.270289041,-0.199979547,-0.190334095,285.8
0.166096241,1.478112965,0.752635546,1.163954076,-0.038910807,-0.199993496,-0.181757203,285.9
0.161501067,1.46656126,0.652638798,1.223850646,0.353305359,-0.199997509,-0.187348707,286
0.235209395,1.608533947,0.552640044,0.975978411,0.250207967,-0.200000003,-0.192623226,286.1
0.308334927,1.702182022,0.452640042,0.842181113,0.157489893,-0.20000001,-0.190997595,286.2
0.361147348,1.757278555,0.352640037,0.769683161,-0.046237694,-0.20000001,-0.18098524,286.3
0.350367307,1.746160326,0.252640032,0.835773359,0.027720774,-0.20000001,-0.168474713,286.4
0.361820663,1.758835873,0.152640027,0.835296719,0.134472972,-0.20000001,-0.163663217,286.5
0.40363333,1.800029256,0.052640022,0.721194664,0.130913419,-0.20000001,-0.165058387,286.6
0.448951045,1.835703298,-0.047359983,0.61292686,0.369924037,-0.20000001,-0.180652322,286.7
0.594316282,1.906602368,-0.147359988,0.317495595,1.014671134,-0.20000001,-0.224264341,286.8
1.079916885,1.93924274,-0.247359993,-0.095567152,1.05830836,-0.20000001,-0.213703068,286.9
1.597173289,1.841921374,-0.347359998,-0.258620138,0.35363572,-0.20000001,-0.202347092,287
1.767211175,1.793939567,-0.447360003,-0.297441967,0.78164454,-0.20000001,-0.20943109,287.1
2.129695134,1.654017503,-0.547360008,-0.431984515,0.313296917,-0.20000001,-0.202277,287.2
2.270452068,1.585838487,-0.647360013,-0.475108129,0.324932683,-0.20000001,-0.202609657,287.3
2.411461776,1.507290168,-0.747360018,-0.544166939,0.351063349,-0.20000001,-0.202969832,287.4
2.555998315,1.410913744,-0.847360023,-0.633105052,0.446526892,-0.20000001,-0.204921057,287.5
2.725610864,1.269975897,-0.947360028,-0.751277233,0.443955343,-0.20000001,-0.204816991,287.6
2.877763998,1.111470346,-1.047360033,-0.859404243,0.315573848,-0.20000001,-0.202374191,287.7
2.975703837,0.989361902,-1.147360038,-0.932552707,0.401099555,-0.20000001,-0.203953312,287.8
3.084967264,0.824109483,-1.247360043,-1.039819782,0.508862898,-0.20000001,-0.206193454,287.9
3.197681295,0.599269449,-1.347360048,-1.168348263,0.600456182,-0.20000001,-0.207495593,288
3.295739223,0.318198504,-1.447360053,-1.2971342,0.59094324,-0.20000001,-0.206591612,288.1
3.359342184,0.031495599,-1.547360057,-1.406344539,0.620767425,0.20000001,0.189289964,288.2
3.394127023,-0.275836062,-1.447360053,-1.480262742,0.620767425,0.20000001,0.201933884,288.3
3.426446768,-0.584412452,-1.347360048,-1.442116947,0.5530261,0.20000001,0.20433526,288.4
3.470763061,-0.85665885,-1.247360043,-1.37217453,0.508801046,0.20000001,0.204778264,288.5
3.530500502,-1.102863503,-1.147360038,-1.290742737,0.48274081,0.20000001,0.204845645,288.6
3.606705562,-1.330512699,-1.047360033,-1.203146264,0.463687788,0.20000001,0.204772413,288.7
3.699065989,-1.541558402,-0.947360028,-1.112234486,0.463687787,0.20000001,0.204898241,288.8
3.810669363,-1.742878895,-0.847360023,-1.016451441,0.463687787,0.20000001,0.204950878,288.9
3.941205782,-1.932363094,-0.747360018,-0.918408976,0.463687787,0.20000001,0.204974074,289
4.089739756,-2.108039493,-0.647360013,-0.819317865,0.620767425,0.20000001,0.207672393,289.1
4.314408396,-2.318662467,-0.547360008,-0.691690747,0.620767425,0.20000001,0.206848995,289.2
4.562714745,-2.501962713,-0.447360003,-0.581810286,0.620767425,0.20000001,0.206516156,289.3
4.829232292,-2.658028594,-0.347359998,-0.478281423,0.620767425,0.20000001,0.206392393,289.4
5.1103485,-2.786119744,-0.247359993,-0.377021623,1.153487637,-0.20000001,-0.183406714,289.5
5.657443349,-2.96521087,-0.347359998,-0.307168194,1.268866548,-0.20000001,-0.204936924,289.6
6.254222111,-3.178872823,-0.447360003,-0.387070809,1.614326435,-0.20000001,-0.20936339,289.7
6.982176707,-3.525220131,-0.547360008,-0.49706361,4.579070575,0.20000001,0.176725724,289.8
8.983296119,-4.63412483,-0.447360003,-0.464231881,9.193760596,0.20000001,0.21548241,289.9
0.011111111,0.327777778,1.570796327,1.570796327,0.402096041,-0.199744614,-0.199744614,290
0.010314886,0.528991193,1.47092402,1.567940285,0.450504062,0.09321306,0.088410967,290.1
0.017707841,0.753597517,1.51753055,1.519642818,0.32463194,-0.199550017,-0.199618143,290.2
0.025109372,0.91597978,1.417755541,1.521695619,0.406208688,-0.184346969,-0.187566603,290.3
0.040083101,1.118054975,1.325582057,1.467676164,0.389853638,-0.005325343,-0.01079264,290.4
0.067235416,1.309933016,1.322919386,1.399818961,0.278100161,-0.19991495,-0.20146061,290.5
0.092010578,1.446926366,1.222961911,1.377912404,0.261015616,-0.199977165,-0.201609558,290.6
0.119674874,1.574064568,1.122973328,1.331284437,-0.149584758,-0.199966179,-0.192549697,290.7
0.106766061,1.507210405,1.022990239,1.438419225,0.265478703,-0.199977876,-0.193682667,290.8
0.132290317,1.630883642,0.923001301,1.299169779,0.098608427,-0.199997557,-0.189636004,290.9
0.146270168,1.678052302,0.823002522,1.264297902,0.196126025,-0.2,-0.189216591,291
0.1791138,1.765095878,0.723002522,1.156153239,0.211481816,-0.20000001,-0.19040615,291.1
0.224815747,1.854483786,0.623002517,1.041119637,0.209506954,-0.20000001,-0.191277857,291.2
0.279966973,1.937789983,0.523002512,0.931492687,-0.117199794,-0.20000001,-0.178888872,291.3
0.254803086,1.899497737,0.423002507,1.056958063,0.223251231,-0.20000001,-0.174362149,291.4
0.310705797,1.980062769,0.323002502,0.877085797,0.139847742,-0.20000001,-0.17743492,291.5
0.354330227,2.027740477,0.223002498,0.782220495,0.058931935,-0.20000001,-0.172660534,291.6
0.375880032,2.048598895,0.123002493,0.754673536,0.256864299,-0.20000001,-0.176576074,291.7
0.465916718,2.116742245,0.023002488,0.549603485,1.029055628,-0.20000001,-0.224624191,291.8
0.937174501,2.244358969,-0.076997517,0.084042403,1.002578208,-0.20000001,-0.21348804,291.9
1.435429379,2.240510271,-0.176997522,-0.081818226,0.456346529,-0.20000001,-0.203431703,292
1.661802424,2.216013172,-0.276997527,-0.139152943,0.313296917,-0.20000001,-0.202407869,292.1
1.815877612,2.190643521,-0.376997532,-0.191400381,0.3390238,-0.20000001,-0.20282138,292.2
1.979602805,2.15240104,-0.476997537,-0.269592901,0.393486961,-0.20000001,-0.203816457,292.3
2.164224177,2.091099851,-0.576997542,-0.371378053,0.313037101,-0.20000001,-0.20217834,292.4
2.306327539,2.029288275,-0.676997547,-0.450991821,0.446526892,-0.20000001,-0.204919926,292.5
2.498010652,1.92089475,-0.776997552,-0.575280221,0.443955344,-0.20000001,-0.20483954,292.6
2.675241982,1.79126761,-0.876997557,-0.686333247,0.315573848,-0.20000001,-0.202356199,292.7
2.792649284,1.687810381,-0.976997562,-0.760582883,0.401099557,-0.20000001,-0.203947513,292.8
2.928490237,1.543662999,-1.076997567,-0.868627053,0.508862873,-0.20000001,-0.206200509,292.9
3.077791596,1.341289823,-1.176997572,-0.997626955,0.574296295,-0.20000001,-0.207037284,293
3.216514667,1.0926814,-1.276997577,-1.122147148,0.599904787,-0.20000001,-0.206859403,293.1
3.330037251,0.817129911,-1.376997582,-1.235630043,0.53098631,-0.20000001,-0.205486303,293.2
3.405125939,0.563964239,-1.476997587,-1.330105315,0.665872117,-0.20000001,-0.207592162,293.3
3.464432972,0.238310649,-1.576997592,-1.447944925,0.530986361,-0.20000001,-0.205170376,293.4
3.485594792,-0.025143324,-1.676997597,-1.535208716,0.620767425,0.20000001,0.189220638,293.5
3.48050672,-0.334381515,-1.576997592,-1.609624503,0.48274081,0.20000001,0.201468323,293.6
3.473149352,-0.575654395,-1.476997587,-1.583164866,0.463687788,0.20000001,0.203787523,293.7
3.477190879,-0.806823341,-1.376997582,-1.51888775,0.463687788,0.20000001,0.204547323,293.8
3.498511553,-1.036470686,-1.276997577,-1.435428857,0.463687787,0.20000001,0.20481078,293.9
3.539980681,-1.263024537,-1.176997572,-1.343099084,0.463687787,0.20000001,0.204913934,294
3.602632242,-1.484492683,-1.076997567,-1.246658534,0.620767425,0.20000001,0.207609969,294.1
3.719580404,-1.769445896,-0.976997562,-1.120506052,0.620767425,0.20000001,0.206822066,294.2
3.869115186,-2.039456589,-0.876997557,-1.01115408,0.620767425,0.20000001,0.206505952,294.3
4.046452762,-2.292326862,-0.776997552,-0.907814095,0.620767425,0.20000001,0.206388675,294.4
4.24868166,-2.525861601,-0.676997547,-0.806621739,0.620767425,0.20000001,0.206346251,294.5
4.473390343,-2.737890205,-0.576997542,-0.706196134,1.268866548,-0.20000001,-0.181985095,294.6
4.97991467,-3.118060678,-0.676997547,-0.637212819,1.620175773,-0.20000001,-0.206285873,294.7
5.608810289,-3.627590067,-0.776997552,-0.728266278,1.820698192,-0.20000001,-0.208631566,294.8
6.254357453,-4.268193833,-0.876997557,-0.832820485,10.05303571,0.20000001,0.155407956,294.9
0.011111111,0.35,1.570796327,1.570796327,0.412943327,-0.199302056,-0.199302056,295
0.010354782,0.5566281,1.471145299,1.567173796,0.450701149,-0.011090583,-0.015360853,295.1
0.017540294,0.781300174,1.465600007,1.516134132,0.310539947,-0.155175631,-0.156546156,295.2
0.026965386,0.936365696,1.388012192,1.498856183,0.404134118,-0.169245617,-0.172677389,295.3
0.046841712,1.136873006,1.303389383,1.442012052,0.382966166,-0.196876537,-0.200279744,295.4
0.077310099,1.325064157,1.204951115,1.375198257,0.31428426,-0.19990854,-0.202343237,295.5
0.112446653,1.47724864,1.104996845,1.309570489,0.070500909,-0.199970296,-0.197232677,295.6
0.121824642,1.512645407,1.005011697,1.311960741,0.082126135,-0.199989927,-0.193123824,295.7
0.132848551,1.553161364,0.905016733,1.296325635,0.032762447,-0.199994146,-0.186126272,295.8
0.137949521,1.571548482,0.80501966,1.302893947,0.009763317,-0.199981636,-0.176170062,295.9
0.140352271,1.580667101,0.705028842,1.32254064,0.404691841,-0.199999823,-0.186496182,296
0.21236838,1.746365936,0.60502893,1.023912957,0.173131405,-0.199999953,-0.189750609,296.1
0.258586819,1.815263535,0.505028954,0.93534333,0.237744976,-0.20000001,-0.191684626,296.2
0.331307005,1.90141377,0.405028949,0.806162077,0.275796291,-0.200000009,-0.194892627,296.3
0.428990518,1.989684307,0.305028944,0.666656049,0.026160395,-0.199946333,-0.187939829,296.4
0.441500646,1.999667954,0.205055778,0.679380135,-0.065875172,-0.20000001,-0.174911546,296.5
0.424674908,1.984907596,0.105055773,0.766312393,0.116969596,-0.20000001,-0.165027448,296.6
0.463932002,2.019300439,0.005055768,0.672357972,0.317581714,-0.20000001,-0.176752981,296.7
0.582563298,2.089312511,-0.094944237,0.410396874,1.019635426,-0.20000001,-0.224363044,296.8
1.063537606,2.156130933,-0.194944242,-0.036179078,1.040923117,-0.20000001,-0.213941555,296.9
1.576673033,2.089457505,-0.294944247,-0.203539215,0.396702591,-0.20000001,-0.202786118,297
1.769793243,2.045468731,-0.394944252,-0.250232,0.314440845,-0.20000001,-0.202443977,297.1
1.92049818,2.002798401,-0.494944257,-0.305518707,0.318062586,-0.20000001,-0.202411474,297.2
2.069118787,1.949961367,-0.594944262,-0.379920925,0.313296917,-0.20000001,-0.202079116,297.3
2.210505873,1.886663077,-0.694944267,-0.463402908,0.430362164,-0.20000001,-0.204538644,297.4
2.393890512,1.780119699,-0.794944272,-0.586456618,0.446526893,-0.20000001,-0.204911259,297.5
2.570234969,1.647451806,-0.894944277,-0.701624876,0.443955344,-0.20000001,-0.204803555,297.6
2.730237194,1.496776935,-0.994944282,-0.808316424,0.315573848,-0.20000001,-0.20238247,297.7
2.834334377,1.379842593,-1.094944287,-0.880924916,0.401099557,-0.20000001,-0.203955962,297.8
2.952025245,1.220458348,-1.194944292,-0.987811004,0.508862898,-0.20000001,-0.206189944,297.9
3.076309729,1.001788336,-1.294944297,-1.116108392,0.600397007,-0.20000001,-0.207490409,298
3.188920451,0.726251789,-1.394944302,-1.244773659,0.599786921,-0.20000001,-0.206722346,298.1
3.268395144,0.438972217,-1.494944307,-1.355290854,0.619279313,-0.20000001,-0.206673234,298.2
3.317952954,0.134987663,-1.594944312,-1.461956104,0.530986321,-0.20000001,-0.205274724,298.3
3.33506834,-0.128686718,-1.694944317,-1.551524918,0.620767425,0.20000001,0.189074102,298.4
3.324746478,-0.437764913,-1.594944312,-1.626989747,0.508801046,0.20000001,0.201527524,298.5
3.31280097,-0.69187471,-1.494944307,-1.598542691,0.48274081,0.20000001,0.203919883,298.6
3.313473953,-0.932591161,-1.394944302,-1.532881902,0.463687788,0.20000001,0.204476081,298.7
3.331309329,-1.16260641,-1.294944297,-1.451543856,0.463687787,0.20000001,0.204784363,298.8
3.369002451,-1.389856282,-1.194944292,-1.360196036,0.463687787,0.20000001,0.204903099,298.9
3.427806011,-1.612395597,-1.094944287,-1.264210821,0.463687787,0.20000001,0.204952985,299
3.507898862,-1.828097752,-0.994944282,-1.166074542,0.620767425,0.20000001,0.207650027,299.1
3.647539599,-2.102600839,-0.894944277,-1.038978734,0.620767425,0.20000001,0.206839308,299.2
3.818610872,-2.359493342,-0.794944272,-0.929288702,0.620767425,0.20000001,0.206512481,299.3
4.016046993,-2.596998122,-0.694944267,-0.825827899,0.620767425,0.20000001,0.206391054,299.4
4.236726259,-2.813180471,-0.594944262,-0.724592402,0.620767425,0.20000001,0.206347106,299.5
4.478053779,-3.006081604,-0.494944257,-0.624151396,1.268866548,-0.20000001,-0.1819838,299.6
5.014031823,-3.343459453,-0.594944262,-0.55516057,1.614326435,-0.20000001,-0.206262449,299.7
5.680207836,-3.798010704,-0.694944267,-0.646052627,4.96227429,0.20000001,0.17550931,299.8
7.64855022,-5.304667834,-0.594944262,-0.609998597,9.488929115,0.20000001,0.21426176,299.9
0.033333333,0.15,1.570796327,1.570796327,0.375836332,-0.199885537,-0.199885537,300
0.032454985,0.338104562,1.470853558,1.5698516,0.513761241,-0.16215695,-0.166440812,300.1
0.040787101,0.594179401,1.389775083,1.504467035,0.068459658,-0.198634526,-0.198112971,300.2
0.042863122,0.629524172,1.29045782,1.517549243,0.161646835,-0.175883772,-0.175007411,300.3
0.048618902,0.709760407,1.202515934,1.478585175,0.302086275,-0.133491693,-0.136671078,300.4
0.07020717,0.855936615,1.135770088,1.373071921,0.243169417,-0.199976599,-0.200088865,300.5
0.097766455,0.972909429,1.035781788,1.303654408,0.004308126,-0.19998461,-0.192966417,300.6
0.09908656,0.978039458,0.935789484,1.332793429,0.169408139,-0.199989336,-0.190985166,300.7
0.121521699,1.056622343,0.835794816,1.251670645,0.298525924,-0.199977647,-0.194992307,300.8
0.176739966,1.187341358,0.735805992,1.095461113,0.273283459,-0.199983514,-0.196806472,300.9
0.244287055,1.30052904,0.635814235,0.971906058,0.492740529,-0.199999987,-0.205060733,301
0.398910405,1.482731791,0.535814242,0.775727726,0.050919044,-0.20000001,-0.195481648,301.1
0.418281157,1.501901519,0.435814237,0.783001894,0.100559704,-0.20000001,-0.191488268,301.2
0.45450439,1.536899287,0.335814232,0.751403515,-0.033796166,-0.20000001,-0.181611273,301.3
0.447280191,1.529784858,0.235814227,0.807373075,0.015738209,-0.20000001,-0.169063107,301.4
0.45568496,1.538676986,0.135814222,0.818940838,0.138756822,-0.20000001,-0.163879217,301.5
0.499506128,1.580278122,0.035814217,0.700712051,0.121214459,-0.20000001,-0.164874647,301.6
0.54230555,1.612913626,-0.064185788,0.602165764,0.559257572,-0.20000001,-0.191785372,301.7
0.773982263,1.703161533,-0.164185793,0.193753528,1.025567434,-0.20000001,-0.223254394,301.8
1.27405817,1.702017707,-0.264185798,-0.134660899,1.060945387,-0.20000001,-0.212028177,301.9
1.790366792,1.590136603,-0.364185803,-0.279487119,0.89871266,-0.20000001,-0.206885932,302
2.214908419,1.445955702,-0.464185808,-0.376115264,0.463687788,0.20000001,0.195146423,302.1
2.427697957,1.354680028,-0.364185803,-0.416371391,0.350555708,-0.20000001,-0.197899173,302.2
2.58927213,1.286686591,-0.464185808,-0.392318422,0.397953022,-0.20000001,-0.202341263,302.3
2.771848137,1.2078578,-0.564185813,-0.429733178,0.463687787,0.20000001,0.191979343,302.4
2.977432962,1.102674116,-0.464185808,-0.494916056,0.446526888,-0.20000001,-0.19853361,302.5
3.175228916,0.998928505,-0.564185813,-0.484762192,0.44395534,-0.20000001,-0.202891878,302.6
3.369235283,0.891628887,-0.664185818,-0.532094002,0.315573848,-0.20000001,-0.202414081,302.7
3.50295482,0.808701894,-0.764185823,-0.58248129,0.401099555,-0.20000001,-0.203955552,302.8
3.663914276,0.691931668,-0.864185828,-0.673722195,0.50886295,-0.20000001,-0.20601682,302.9
3.85092265,0.523064658,-0.964185833,-0.792548732,0.600456182,-0.20000001,-0.207316834,303
4.046032452,0.297977303,-1.064185838,-0.916691414,0.603491909,-0.20000001,-0.206697421,303.1
4.215071593,0.050168115,-1.164185843,-1.026073653,0.620767425,0.20000001,0.189549218,303.2
4.361767069,-0.222182664,-1.064185838,-1.098123739,0.620767425,0.20000001,0.201991193,303.3
4.506929235,-0.4963861,-0.964185833,-1.059310752,0.5530261,0.20000001,0.204348543,303.4
4.64975611,-0.732351393,-0.864185828,-0.989147039,0.508801061,0.20000001,0.204782016,303.5
4.797187319,-0.938380647,-0.764185823,-0.907631565,0.482740824,0.20000001,0.204846856,303.6
4.952967876,-1.121036653,-0.664185818,-0.820000361,0.481715001,0.20000001,0.205052586,303.7
5.124229046,-1.288188498,-0.564185813,-0.725744454,0.463687787,0.20000001,0.204854294,303.8
5.303394718,-1.432814363,-0.464185808,-0.63173839,0.463687787,0.20000001,0.204932092,303.9
5.49547041,-1.559566523,-0.364185803,-0.534520359,0.463687787,0.20000001,0.2049657,304
5.698979804,-1.666877281,-0.264185798,-0.435811936,0.812699424,-0.20000001,-0.183182007,304.1
6.077051437,-1.810756812,-0.364185803,-0.33553854,0.538042055,0.20000001,0.198376817,304.2
6.330203575,-1.901956203,-0.264185798,-0.340524975,1.045992546,-0.20000001,-0.191440258,304.3
6.827962222,-2.061411537,-0.364185803,-0.314464542,1.11544433,-0.20000001,-0.205296686,304.4
7.350828366,-2.253722874,-0.464185808,-0.395890612,1.153487637,-0.20000001,-0.207405412,304.5
7.870504242,-2.501745291,-0.564185813,-0.494974575,1.268866548,-0.20000001,-0.208296154,304.6
8.410993029,-2.83205923,-0.664185818,-0.600381369,1.614326435,-0.20000001,-0.209886181,304.7
9.047942671,-3.326087874,-0.764185823,-0.713648502,1.820698192,-0.20000001,-0.208942067,304.8
9.701979494,-3.957977509,-0.864185828,-0.81992036,10.02741225,0.20000001,0.155431784,304.9
0.033333333,0.172222222,1.570796327,1.570796327,0.406725197,-0.199919191,-0.199919191,305
0.032552418,0.37574695,1.470836731,1.567605803,0.525113716,-0.199614693,-0.203754351,305.1
0.041622192,0.637491674,1.371029384,1.50004782,0.091176393,-0.199699724,-0.199213034,305.2
0.04473614,0.684009928,1.271179522,1.505142523,0.337001534,-0.132162271,-0.1363744,305.3
0.064047812,0.848807359,1.205098387,1.406253112,0.377455289,-0.199836557,-0.203348746,305.4
0.103288514,1.031407571,1.105180109,1.31144034,0.29560867,-0.199960186,-0.201775854,305.5
0.145957253,1.171440898,1.005200015,1.236538239,0.19746702,-0.199968713,-0.199169164,305.6
0.180356465,1.263218564,0.905215659,1.185138954,-0.059681053,-0.199972973,-0.190540472,305.7
0.171912366,1.240396521,0.805229172,1.251453368,0.214255831,-0.199988661,-0.189652855,305.8
0.209499409,1.334449999,0.705234842,1.131049376,0.201310925,-0.199985037,-0.190442293,305.9
0.254913109,1.418883066,0.605242323,1.024001212,0.268203475,-0.199998362,-0.193623241,306
0.328897868,1.522659639,0.505243142,0.882182828,0.13895343,-0.20000001,-0.191073645,306.1
0.373536046,1.573830142,0.405243137,0.823116335,0.133194737,-0.20000001,-0.188196106,306.2
0.418887096,1.619782562,0.305243132,0.759436743,-0.023114846,-0.20000001,-0.178708896,306.3
0.415381064,1.616303253,0.205243127,0.807596718,0.047640216,-0.20000001,-0.167500102,306.4
0.432878032,1.63423757,0.105243122,0.78671528,0.130561492,-0.20000001,-0.163553799,306.5
0.475407226,1.672405505,0.005243117,0.676528116,0.119315443,-0.20000001,-0.164025952,306.6
0.518207079,1.703459432,-0.094756888,0.578739277,0.605267644,-0.20000001,-0.194081078,306.7
0.773226316,1.790860566,-0.194756893,0.143631927,0.993991237,-0.20000001,-0.221655459,306.8
1.258575611,1.772188393,-0.294756898,-0.164312317,1.066457062,-0.20000001,-0.212172778,306.9
1.77388407,1.643991026,-0.394756903,-0.310310073,0.898712661,-0.20000001,-0.206867633,307
2.193803886,1.486844427,-0.494756908,-0.406742855,0.78164454,-0.20000001,-0.206096554,307.1
2.544813513,1.317112102,-0.594756913,-0.496284291,0.313296917,-0.20000001,-0.202111241,307.2
2.681320471,1.240462056,-0.694756918,-0.532537747,0.325265548,-0.20000001,-0.202627589,307.3
2.818054581,1.154082337,-0.794756923,-0.597497744,0.463687787,0.20000001,0.187034028,307.4
2.999539004,1.013310173,-0.694756918,-0.696349547,0.446526888,-0.20000001,-0.199928641,307.5
3.171393897,0.870578092,-0.794756923,-0.701495246,0.44395534,-0.20000001,-0.203265269,307.6
3.337080334,0.72349539,-0.894756928,-0.756055097,0.315573848,-0.20000001,-0.202442318,307.7
3.448823719,0.612833433,-0.994756933,-0.809139914,0.401099555,-0.20000001,-0.203966935,307.8
3.579213607,0.462802703,-1.094756938,-0.902277075,0.508862951,-0.20000001,-0.206040804,307.9
3.722933451,0.2559053,-1.194756943,-1.022249667,0.590943233,-0.20000001,-0.207175221,308
3.859621586,-0.003408673,-1.294756948,-1.14536677,0.620767425,0.20000001,0.188533215,308.1
3.9715618,-0.291568983,-1.194756943,-1.224672612,0.620767425,0.20000001,0.201767312,308.2
4.080524726,-0.582091155,-1.094756938,-1.188451989,0.554839106,0.20000001,0.204313741,308.3
4.19205183,-0.835371717,-0.994756933,-1.118924325,0.5530261,0.20000001,0.205309385,308.4
4.32278945,-1.077707252,-0.894756928,-1.03130515,0.508801061,0.20000001,0.205064382,308.5
4.462089423,-1.289069211,-0.794756923,-0.943183036,0.482740824,0.20000001,0.204939875,308.6
4.611511837,-1.476839794,-0.694756918,-0.852808598,0.481715001,0.20000001,0.2050891,308.7
4.77728629,-1.649370751,-0.594756913,-0.757322861,0.463687787,0.20000001,0.204867883,308.8
4.951826334,-1.799514614,-0.494756908,-0.662776935,0.463687787,0.20000001,0.20493785,308.9
